,module name,input shape,output_shape,parameters,infer memory(MB),MAdd,Flops,MemRead(B),MemWrite(B),duration
1107,stage4.2.branches.3.0.conv2,"torch.Size([1, 192, 7, 7])","torch.Size([1, 192, 7, 7])","41,472",0.035888671875,"4,054,848","2,032,128","203,520","37,632",0.00011086463928222656
1108,stage4.2.branches.3.0.bn2,"torch.Size([1, 192, 7, 7])","torch.Size([1, 192, 7, 7])",384,0.035888671875,"37,632","18,816","39,168","37,632",4.363059997558594e-05
1109,stage4.2.branches.3.0.se.avg_pool,"torch.Size([1, 192, 7, 7])","torch.Size([1, 192, 1, 1])",0,0.000732421875,0,"12,288",0,0,3.4332275390625e-05
1110,stage4.2.branches.3.0.se.fc.0,"torch.Size([1, 192])","torch.Size([1, 192])","36,864",0.000732421875,"73,536","36,864","148,224",768,2.9802322387695312e-05
1111,stage4.2.branches.3.0.se.fc.1,"torch.Size([1, 192])","torch.Size([1, 192])",0,0.000732421875,192,192,768,768,1.0728836059570312e-05
1112,stage4.2.branches.3.0.se.fc.2,"torch.Size([1, 192])","torch.Size([1, 192])","36,864",0.000732421875,"73,536","36,864","148,224",768,2.5033950805664062e-05
1113,stage4.2.branches.3.0.se.fc.3,"torch.Size([1, 192])","torch.Size([1, 192])",0,0.000732421875,0,0,0,0,1.0728836059570312e-05
1114,stage4.2.branches.3.1.conv1,"torch.Size([1, 192, 7, 7])","torch.Size([1, 192, 7, 7])","41,472",0.035888671875,"4,054,848","2,032,128","203,520","37,632",0.00011563301086425781
1115,stage4.2.branches.3.1.bn1,"torch.Size([1, 192, 7, 7])","torch.Size([1, 192, 7, 7])",384,0.035888671875,"37,632","18,816","39,168","37,632",3.528594970703125e-05
1116,stage4.2.branches.3.1.relu,"torch.Size([1, 192, 7, 7])","torch.Size([1, 192, 7, 7])",0,0.035888671875,"9,408","9,408","37,632","37,632",8.821487426757812e-06
1117,stage4.2.branches.3.1.conv2,"torch.Size([1, 192, 7, 7])","torch.Size([1, 192, 7, 7])","41,472",0.035888671875,"4,054,848","2,032,128","203,520","37,632",0.00010824203491210938
1118,stage4.2.branches.3.1.bn2,"torch.Size([1, 192, 7, 7])","torch.Size([1, 192, 7, 7])",384,0.035888671875,"37,632","18,816","39,168","37,632",3.409385681152344e-05
1119,stage4.2.branches.3.1.se.avg_pool,"torch.Size([1, 192, 7, 7])","torch.Size([1, 192, 1, 1])",0,0.000732421875,0,"12,288",0,0,4.649162292480469e-05
1120,stage4.2.branches.3.1.se.fc.0,"torch.Size([1, 192])","torch.Size([1, 192])","36,864",0.000732421875,"73,536","36,864","148,224",768,6.818771362304688e-05
1121,stage4.2.branches.3.1.se.fc.1,"torch.Size([1, 192])","torch.Size([1, 192])",0,0.000732421875,192,192,768,768,1.0728836059570312e-05
1122,stage4.2.branches.3.1.se.fc.2,"torch.Size([1, 192])","torch.Size([1, 192])","36,864",0.000732421875,"73,536","36,864","148,224",768,2.5510787963867188e-05
1123,stage4.2.branches.3.1.se.fc.3,"torch.Size([1, 192])","torch.Size([1, 192])",0,0.000732421875,0,0,0,0,1.0728836059570312e-05
1124,stage4.2.branches.3.2.conv1,"torch.Size([1, 192, 7, 7])","torch.Size([1, 192, 7, 7])","41,472",0.035888671875,"4,054,848","2,032,128","203,520","37,632",0.00011229515075683594
1125,stage4.2.branches.3.2.bn1,"torch.Size([1, 192, 7, 7])","torch.Size([1, 192, 7, 7])",384,0.035888671875,"37,632","18,816","39,168","37,632",3.647804260253906e-05
1126,stage4.2.branches.3.2.relu,"torch.Size([1, 192, 7, 7])","torch.Size([1, 192, 7, 7])",0,0.035888671875,"9,408","9,408","37,632","37,632",9.059906005859375e-06
1127,stage4.2.branches.3.2.conv2,"torch.Size([1, 192, 7, 7])","torch.Size([1, 192, 7, 7])","41,472",0.035888671875,"4,054,848","2,032,128","203,520","37,632",0.00010824203491210938
1128,stage4.2.branches.3.2.bn2,"torch.Size([1, 192, 7, 7])","torch.Size([1, 192, 7, 7])",384,0.035888671875,"37,632","18,816","39,168","37,632",3.337860107421875e-05
1129,stage4.2.branches.3.2.se.avg_pool,"torch.Size([1, 192, 7, 7])","torch.Size([1, 192, 1, 1])",0,0.000732421875,0,"12,288",0,0,4.935264587402344e-05
1130,stage4.2.branches.3.2.se.fc.0,"torch.Size([1, 192])","torch.Size([1, 192])","36,864",0.000732421875,"73,536","36,864","148,224",768,2.86102294921875e-05
1131,stage4.2.branches.3.2.se.fc.1,"torch.Size([1, 192])","torch.Size([1, 192])",0,0.000732421875,192,192,768,768,1.0251998901367188e-05
1132,stage4.2.branches.3.2.se.fc.2,"torch.Size([1, 192])","torch.Size([1, 192])","36,864",0.000732421875,"73,536","36,864","148,224",768,2.6226043701171875e-05
1133,stage4.2.branches.3.2.se.fc.3,"torch.Size([1, 192])","torch.Size([1, 192])",0,0.000732421875,0,0,0,0,1.049041748046875e-05
1134,stage4.2.branches.3.3.conv1,"torch.Size([1, 192, 7, 7])","torch.Size([1, 192, 7, 7])","41,472",0.035888671875,"4,054,848","2,032,128","203,520","37,632",0.00011348724365234375
1135,stage4.2.branches.3.3.bn1,"torch.Size([1, 192, 7, 7])","torch.Size([1, 192, 7, 7])",384,0.035888671875,"37,632","18,816","39,168","37,632",3.5762786865234375e-05
1136,stage4.2.branches.3.3.relu,"torch.Size([1, 192, 7, 7])","torch.Size([1, 192, 7, 7])",0,0.035888671875,"9,408","9,408","37,632","37,632",1.33514404296875e-05
1137,stage4.2.branches.3.3.conv2,"torch.Size([1, 192, 7, 7])","torch.Size([1, 192, 7, 7])","41,472",0.035888671875,"4,054,848","2,032,128","203,520","37,632",0.0001087188720703125
1138,stage4.2.branches.3.3.bn2,"torch.Size([1, 192, 7, 7])","torch.Size([1, 192, 7, 7])",384,0.035888671875,"37,632","18,816","39,168","37,632",3.552436828613281e-05
1139,stage4.2.branches.3.3.se.avg_pool,"torch.Size([1, 192, 7, 7])","torch.Size([1, 192, 1, 1])",0,0.000732421875,0,"12,288",0,0,5.3882598876953125e-05
1140,stage4.2.branches.3.3.se.fc.0,"torch.Size([1, 192])","torch.Size([1, 192])","36,864",0.000732421875,"73,536","36,864","148,224",768,3.0279159545898438e-05
1141,stage4.2.branches.3.3.se.fc.1,"torch.Size([1, 192])","torch.Size([1, 192])",0,0.000732421875,192,192,768,768,9.775161743164062e-06
1142,stage4.2.branches.3.3.se.fc.2,"torch.Size([1, 192])","torch.Size([1, 192])","36,864",0.000732421875,"73,536","36,864","148,224",768,2.765655517578125e-05
1143,stage4.2.branches.3.3.se.fc.3,"torch.Size([1, 192])","torch.Size([1, 192])",0,0.000732421875,0,0,0,0,1.049041748046875e-05
1144,stage4.2.fuse_downsample_layers.0.norm,"torch.Size([1, 48, 28, 28])","torch.Size([1, 48, 28, 28])",96,0.1435546875,"150,528","75,264","150,912","150,528",5.0067901611328125e-05
1145,stage4.2.fuse_downsample_layers.1.norm,"torch.Size([1, 96, 14, 14])","torch.Size([1, 96, 14, 14])",192,0.07177734375,"75,264","37,632","76,032","75,264",4.363059997558594e-05
1146,stage4.2.fuse_downsample_layers.2.norm,"torch.Size([1, 192, 7, 7])","torch.Size([1, 192, 7, 7])",384,0.035888671875,"37,632","18,816","39,168","37,632",4.100799560546875e-05
1147,stage4.2.fuse_upsample_layers.0.norm,"torch.Size([1, 96, 7, 7])","torch.Size([1, 96, 7, 7])",192,0.0179443359375,"18,816","9,408","19,584","18,816",3.647804260253906e-05
1148,stage4.2.fuse_upsample_layers.1.norm,"torch.Size([1, 48, 14, 14])","torch.Size([1, 48, 14, 14])",96,0.035888671875,"37,632","18,816","38,016","37,632",3.647804260253906e-05
1149,stage4.2.fuse_upsample_layers.2.norm,"torch.Size([1, 24, 28, 28])","torch.Size([1, 24, 28, 28])",48,0.07177734375,"75,264","37,632","75,456","75,264",4.100799560546875e-05
1150,stage4.2.relu,[],[],0,0.0,0,0,0,0,0.0
1151,incre_modules.0.0.conv1,"torch.Size([1, 24, 56, 56])","torch.Size([1, 32, 56, 56])",768,0.3828125,"4,716,544","2,408,448","304,128","401,408",0.0005621910095214844
1152,incre_modules.0.0.bn1,"torch.Size([1, 32, 56, 56])","torch.Size([1, 32, 56, 56])",64,0.3828125,"401,408","200,704","401,664","401,408",0.00018906593322753906
1153,incre_modules.0.0.conv2,"torch.Size([1, 32, 56, 56])","torch.Size([1, 32, 56, 56])","9,216",0.3828125,"57,702,400","28,901,376","438,272","401,408",0.0007140636444091797
1154,incre_modules.0.0.bn2,"torch.Size([1, 32, 56, 56])","torch.Size([1, 32, 56, 56])",64,0.3828125,"401,408","200,704","401,664","401,408",0.00019693374633789062
1155,incre_modules.0.0.conv3,"torch.Size([1, 32, 56, 56])","torch.Size([1, 128, 56, 56])","4,096",1.53125,"25,288,704","12,845,056","417,792","1,605,632",0.0008280277252197266
