,module name,input shape,output_shape,parameters,infer memory(MB),MAdd,Flops,MemRead(B),MemWrite(B),duration
164,layer3.5.bn3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00012063980102539062
165,layer3.5.relu,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])",0,0.765625,"200,704","200,704","802,816","802,816",2.1696090698242188e-05
166,layer3.5.se.avg_pool,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 1, 1])",0,0.00390625,0,"230,400",0,0,8.821487426757812e-05
167,layer3.5.se.fc.0,"torch.Size([1, 1024])","torch.Size([1, 64])","65,536",0.000244140625,"131,008","65,536","266,240",256,5.030632019042969e-05
168,layer3.5.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,1.0728836059570312e-05
169,layer3.5.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 1024])","65,536",0.00390625,"130,048","65,536","262,400","4,096",4.38690185546875e-05
170,layer3.5.se.fc.3,"torch.Size([1, 1024])","torch.Size([1, 1024])",0,0.00390625,0,0,0,0,1.3828277587890625e-05
171,layer3.6.conv1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","1,048,576",0.765625,"410,841,088","205,520,896","4,997,120","802,816",0.0012464523315429688
172,layer3.6.bn1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00013113021850585938
173,layer3.6.conv2,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","147,456",0.765625,"57,602,048","28,901,376","1,392,640","802,816",0.0002815723419189453
174,layer3.6.bn2,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00011467933654785156
175,layer3.6.conv3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","1,048,576",0.765625,"410,841,088","205,520,896","4,997,120","802,816",0.0013506412506103516
176,layer3.6.bn3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00011348724365234375
177,layer3.6.relu,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])",0,0.765625,"200,704","200,704","802,816","802,816",1.4543533325195312e-05
178,layer3.6.se.avg_pool,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 1, 1])",0,0.00390625,0,"230,400",0,0,7.033348083496094e-05
179,layer3.6.se.fc.0,"torch.Size([1, 1024])","torch.Size([1, 64])","65,536",0.000244140625,"131,008","65,536","266,240",256,3.4809112548828125e-05
180,layer3.6.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,1.0967254638671875e-05
181,layer3.6.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 1024])","65,536",0.00390625,"130,048","65,536","262,400","4,096",2.8371810913085938e-05
182,layer3.6.se.fc.3,"torch.Size([1, 1024])","torch.Size([1, 1024])",0,0.00390625,0,0,0,0,1.7642974853515625e-05
183,layer3.7.conv1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","1,048,576",0.765625,"410,841,088","205,520,896","4,997,120","802,816",0.0010004043579101562
184,layer3.7.bn1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00012159347534179688
185,layer3.7.conv2,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","147,456",0.765625,"57,602,048","28,901,376","1,392,640","802,816",0.0002982616424560547
186,layer3.7.bn2,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.0001316070556640625
187,layer3.7.conv3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","1,048,576",0.765625,"410,841,088","205,520,896","4,997,120","802,816",0.0010499954223632812
188,layer3.7.bn3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00012063980102539062
189,layer3.7.relu,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])",0,0.765625,"200,704","200,704","802,816","802,816",1.430511474609375e-05
190,layer3.7.se.avg_pool,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 1, 1])",0,0.00390625,0,"230,400",0,0,6.461143493652344e-05
191,layer3.7.se.fc.0,"torch.Size([1, 1024])","torch.Size([1, 64])","65,536",0.000244140625,"131,008","65,536","266,240",256,4.172325134277344e-05
192,layer3.7.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,9.5367431640625e-06
193,layer3.7.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 1024])","65,536",0.00390625,"130,048","65,536","262,400","4,096",2.6941299438476562e-05
194,layer3.7.se.fc.3,"torch.Size([1, 1024])","torch.Size([1, 1024])",0,0.00390625,0,0,0,0,1.3113021850585938e-05
195,layer3.8.conv1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","1,048,576",0.765625,"410,841,088","205,520,896","4,997,120","802,816",0.0009636878967285156
196,layer3.8.bn1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00013065338134765625
197,layer3.8.conv2,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","147,456",0.765625,"57,602,048","28,901,376","1,392,640","802,816",0.0002765655517578125
198,layer3.8.bn2,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00013327598571777344
199,layer3.8.conv3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","1,048,576",0.765625,"410,841,088","205,520,896","4,997,120","802,816",0.0010628700256347656
200,layer3.8.bn3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.0001289844512939453
201,layer3.8.relu,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])",0,0.765625,"200,704","200,704","802,816","802,816",1.430511474609375e-05
202,layer3.8.se.avg_pool,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 1, 1])",0,0.00390625,0,"230,400",0,0,6.389617919921875e-05
203,layer3.8.se.fc.0,"torch.Size([1, 1024])","torch.Size([1, 64])","65,536",0.000244140625,"131,008","65,536","266,240",256,4.124641418457031e-05
204,layer3.8.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,9.5367431640625e-06
205,layer3.8.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 1024])","65,536",0.00390625,"130,048","65,536","262,400","4,096",2.6226043701171875e-05
206,layer3.8.se.fc.3,"torch.Size([1, 1024])","torch.Size([1, 1024])",0,0.00390625,0,0,0,0,1.3113021850585938e-05
207,layer3.9.conv1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","1,048,576",0.765625,"410,841,088","205,520,896","4,997,120","802,816",0.0009553432464599609
208,layer3.9.bn1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00012803077697753906
209,layer3.9.conv2,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","147,456",0.765625,"57,602,048","28,901,376","1,392,640","802,816",0.00028133392333984375
210,layer3.9.bn2,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00011682510375976562
211,layer3.9.conv3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","1,048,576",0.765625,"410,841,088","205,520,896","4,997,120","802,816",0.0010821819305419922
212,layer3.9.bn3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00012040138244628906
213,layer3.9.relu,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])",0,0.765625,"200,704","200,704","802,816","802,816",1.4066696166992188e-05
214,layer3.9.se.avg_pool,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 1, 1])",0,0.00390625,0,"230,400",0,0,6.4849853515625e-05
215,layer3.9.se.fc.0,"torch.Size([1, 1024])","torch.Size([1, 64])","65,536",0.000244140625,"131,008","65,536","266,240",256,4.935264587402344e-05
216,layer3.9.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,1.5497207641601562e-05
217,layer3.9.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 1024])","65,536",0.00390625,"130,048","65,536","262,400","4,096",2.6702880859375e-05
218,layer3.9.se.fc.3,"torch.Size([1, 1024])","torch.Size([1, 1024])",0,0.00390625,0,0,0,0,1.3589859008789062e-05
219,layer3.10.conv1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","1,048,576",0.765625,"410,841,088","205,520,896","4,997,120","802,816",0.0009512901306152344
220,layer3.10.bn1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.0001289844512939453
221,layer3.10.conv2,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","147,456",0.765625,"57,602,048","28,901,376","1,392,640","802,816",0.0002772808074951172
222,layer3.10.bn2,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00012946128845214844
223,layer3.10.conv3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","1,048,576",0.765625,"410,841,088","205,520,896","4,997,120","802,816",0.0010712146759033203
224,layer3.10.bn3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00011968612670898438
225,layer3.10.relu,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])",0,0.765625,"200,704","200,704","802,816","802,816",1.430511474609375e-05
226,layer3.10.se.avg_pool,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 1, 1])",0,0.00390625,0,"230,400",0,0,6.580352783203125e-05
227,layer3.10.se.fc.0,"torch.Size([1, 1024])","torch.Size([1, 64])","65,536",0.000244140625,"131,008","65,536","266,240",256,4.267692565917969e-05
228,layer3.10.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,9.775161743164062e-06
229,layer3.10.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 1024])","65,536",0.00390625,"130,048","65,536","262,400","4,096",2.6464462280273438e-05
230,layer3.10.se.fc.3,"torch.Size([1, 1024])","torch.Size([1, 1024])",0,0.00390625,0,0,0,0,1.33514404296875e-05
231,layer3.11.conv1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","1,048,576",0.765625,"410,841,088","205,520,896","4,997,120","802,816",0.0009739398956298828
232,layer3.11.bn1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.0001277923583984375
233,layer3.11.conv2,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","147,456",0.765625,"57,602,048","28,901,376","1,392,640","802,816",0.00027871131896972656
234,layer3.11.bn2,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00011682510375976562
235,layer3.11.conv3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","1,048,576",0.765625,"410,841,088","205,520,896","4,997,120","802,816",0.0011103153228759766
236,layer3.11.bn3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.0001125335693359375
237,layer3.11.relu,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])",0,0.765625,"200,704","200,704","802,816","802,816",1.4066696166992188e-05
238,layer3.11.se.avg_pool,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 1, 1])",0,0.00390625,0,"230,400",0,0,6.461143493652344e-05
239,layer3.11.se.fc.0,"torch.Size([1, 1024])","torch.Size([1, 64])","65,536",0.000244140625,"131,008","65,536","266,240",256,4.172325134277344e-05
240,layer3.11.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,2.1219253540039062e-05
241,layer3.11.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 1024])","65,536",0.00390625,"130,048","65,536","262,400","4,096",2.574920654296875e-05
242,layer3.11.se.fc.3,"torch.Size([1, 1024])","torch.Size([1, 1024])",0,0.00390625,0,0,0,0,1.3113021850585938e-05
243,layer3.12.conv1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","1,048,576",0.765625,"410,841,088","205,520,896","4,997,120","802,816",0.0009975433349609375
244,layer3.12.bn1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.0001227855682373047
245,layer3.12.conv2,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","147,456",0.765625,"57,602,048","28,901,376","1,392,640","802,816",0.0002918243408203125
246,layer3.12.bn2,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00011897087097167969
247,layer3.12.conv3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","1,048,576",0.765625,"410,841,088","205,520,896","4,997,120","802,816",0.0010886192321777344
248,layer3.12.bn3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00011849403381347656
249,layer3.12.relu,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])",0,0.765625,"200,704","200,704","802,816","802,816",1.430511474609375e-05
250,layer3.12.se.avg_pool,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 1, 1])",0,0.00390625,0,"230,400",0,0,6.532669067382812e-05
251,layer3.12.se.fc.0,"torch.Size([1, 1024])","torch.Size([1, 64])","65,536",0.000244140625,"131,008","65,536","266,240",256,4.172325134277344e-05
252,layer3.12.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,9.059906005859375e-06
253,layer3.12.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 1024])","65,536",0.00390625,"130,048","65,536","262,400","4,096",2.5510787963867188e-05
254,layer3.12.se.fc.3,"torch.Size([1, 1024])","torch.Size([1, 1024])",0,0.00390625,0,0,0,0,1.3113021850585938e-05
255,layer3.13.conv1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","1,048,576",0.765625,"410,841,088","205,520,896","4,997,120","802,816",0.0009708404541015625
256,layer3.13.bn1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00012612342834472656
257,layer3.13.conv2,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","147,456",0.765625,"57,602,048","28,901,376","1,392,640","802,816",0.00028228759765625
258,layer3.13.bn2,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00012683868408203125
259,layer3.13.conv3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","1,048,576",0.765625,"410,841,088","205,520,896","4,997,120","802,816",0.0010623931884765625
260,layer3.13.bn3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00011801719665527344
261,layer3.13.relu,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])",0,0.765625,"200,704","200,704","802,816","802,816",1.430511474609375e-05
262,layer3.13.se.avg_pool,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 1, 1])",0,0.00390625,0,"230,400",0,0,6.413459777832031e-05
263,layer3.13.se.fc.0,"torch.Size([1, 1024])","torch.Size([1, 64])","65,536",0.000244140625,"131,008","65,536","266,240",256,4.124641418457031e-05
264,layer3.13.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,9.059906005859375e-06
265,layer3.13.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 1024])","65,536",0.00390625,"130,048","65,536","262,400","4,096",2.5987625122070312e-05
266,layer3.13.se.fc.3,"torch.Size([1, 1024])","torch.Size([1, 1024])",0,0.00390625,0,0,0,0,1.3589859008789062e-05
267,layer3.14.conv1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","1,048,576",0.765625,"410,841,088","205,520,896","4,997,120","802,816",0.0009605884552001953
268,layer3.14.bn1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.0001266002655029297
269,layer3.14.conv2,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","147,456",0.765625,"57,602,048","28,901,376","1,392,640","802,816",0.0002770423889160156
270,layer3.14.bn2,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00012803077697753906
271,layer3.14.conv3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","1,048,576",0.765625,"410,841,088","205,520,896","4,997,120","802,816",0.001058816909790039
272,layer3.14.bn3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00012087821960449219
273,layer3.14.relu,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])",0,0.765625,"200,704","200,704","802,816","802,816",1.4543533325195312e-05
274,layer3.14.se.avg_pool,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 1, 1])",0,0.00390625,0,"230,400",0,0,6.29425048828125e-05
275,layer3.14.se.fc.0,"torch.Size([1, 1024])","torch.Size([1, 64])","65,536",0.000244140625,"131,008","65,536","266,240",256,4.076957702636719e-05
276,layer3.14.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,9.5367431640625e-06
277,layer3.14.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 1024])","65,536",0.00390625,"130,048","65,536","262,400","4,096",2.6941299438476562e-05
278,layer3.14.se.fc.3,"torch.Size([1, 1024])","torch.Size([1, 1024])",0,0.00390625,0,0,0,0,1.3113021850585938e-05
279,layer3.15.conv1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","1,048,576",0.765625,"410,841,088","205,520,896","4,997,120","802,816",0.0009946823120117188
280,layer3.15.bn1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00011658668518066406
281,layer3.15.conv2,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","147,456",0.765625,"57,602,048","28,901,376","1,392,640","802,816",0.0002799034118652344
282,layer3.15.bn2,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.0001289844512939453
283,layer3.15.conv3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","1,048,576",0.765625,"410,841,088","205,520,896","4,997,120","802,816",0.0009853839874267578
284,layer3.15.bn3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00012755393981933594
285,layer3.15.relu,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])",0,0.765625,"200,704","200,704","802,816","802,816",1.4543533325195312e-05
286,layer3.15.se.avg_pool,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 1, 1])",0,0.00390625,0,"230,400",0,0,6.318092346191406e-05
287,layer3.15.se.fc.0,"torch.Size([1, 1024])","torch.Size([1, 64])","65,536",0.000244140625,"131,008","65,536","266,240",256,4.00543212890625e-05
288,layer3.15.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,1.8596649169921875e-05
289,layer3.15.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 1024])","65,536",0.00390625,"130,048","65,536","262,400","4,096",2.5510787963867188e-05
290,layer3.15.se.fc.3,"torch.Size([1, 1024])","torch.Size([1, 1024])",0,0.00390625,0,0,0,0,1.2159347534179688e-05
291,layer3.16.conv1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","1,048,576",0.765625,"410,841,088","205,520,896","4,997,120","802,816",0.0009837150573730469
292,layer3.16.bn1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00012087821960449219
293,layer3.16.conv2,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","147,456",0.765625,"57,602,048","28,901,376","1,392,640","802,816",0.0002722740173339844
294,layer3.16.bn2,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00012540817260742188
295,layer3.16.conv3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","1,048,576",0.765625,"410,841,088","205,520,896","4,997,120","802,816",0.0011413097381591797
296,layer3.16.bn3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00012159347534179688
297,layer3.16.relu,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])",0,0.765625,"200,704","200,704","802,816","802,816",1.4543533325195312e-05
298,layer3.16.se.avg_pool,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 1, 1])",0,0.00390625,0,"230,400",0,0,6.318092346191406e-05
299,layer3.16.se.fc.0,"torch.Size([1, 1024])","torch.Size([1, 64])","65,536",0.000244140625,"131,008","65,536","266,240",256,4.649162292480469e-05
300,layer3.16.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,9.5367431640625e-06
301,layer3.16.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 1024])","65,536",0.00390625,"130,048","65,536","262,400","4,096",2.5033950805664062e-05
302,layer3.16.se.fc.3,"torch.Size([1, 1024])","torch.Size([1, 1024])",0,0.00390625,0,0,0,0,1.3113021850585938e-05
303,layer3.17.conv1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","1,048,576",0.765625,"410,841,088","205,520,896","4,997,120","802,816",0.0009546279907226562
304,layer3.17.bn1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.0001285076141357422
305,layer3.17.conv2,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","147,456",0.765625,"57,602,048","28,901,376","1,392,640","802,816",0.0002875328063964844
306,layer3.17.bn2,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00013256072998046875
307,layer3.17.conv3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","1,048,576",0.765625,"410,841,088","205,520,896","4,997,120","802,816",0.0010595321655273438
308,layer3.17.bn3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00012111663818359375
309,layer3.17.relu,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])",0,0.765625,"200,704","200,704","802,816","802,816",1.4781951904296875e-05
310,layer3.17.se.avg_pool,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 1, 1])",0,0.00390625,0,"230,400",0,0,6.29425048828125e-05
311,layer3.17.se.fc.0,"torch.Size([1, 1024])","torch.Size([1, 64])","65,536",0.000244140625,"131,008","65,536","266,240",256,4.1961669921875e-05
312,layer3.17.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,2.193450927734375e-05
313,layer3.17.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 1024])","65,536",0.00390625,"130,048","65,536","262,400","4,096",2.86102294921875e-05
314,layer3.17.se.fc.3,"torch.Size([1, 1024])","torch.Size([1, 1024])",0,0.00390625,0,0,0,0,1.2874603271484375e-05
315,layer3.18.conv1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","1,048,576",0.765625,"410,841,088","205,520,896","4,997,120","802,816",0.0009629726409912109
316,layer3.18.bn1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.0001304149627685547
317,layer3.18.conv2,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","147,456",0.765625,"57,602,048","28,901,376","1,392,640","802,816",0.00027942657470703125
318,layer3.18.bn2,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00011754035949707031
319,layer3.18.conv3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","1,048,576",0.765625,"410,841,088","205,520,896","4,997,120","802,816",0.0010938644409179688
320,layer3.18.bn3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00011491775512695312
321,layer3.18.relu,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])",0,0.765625,"200,704","200,704","802,816","802,816",1.430511474609375e-05
322,layer3.18.se.avg_pool,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 1, 1])",0,0.00390625,0,"230,400",0,0,6.270408630371094e-05
323,layer3.18.se.fc.0,"torch.Size([1, 1024])","torch.Size([1, 64])","65,536",0.000244140625,"131,008","65,536","266,240",256,4.792213439941406e-05
324,layer3.18.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,9.298324584960938e-06
325,layer3.18.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 1024])","65,536",0.00390625,"130,048","65,536","262,400","4,096",2.5272369384765625e-05
326,layer3.18.se.fc.3,"torch.Size([1, 1024])","torch.Size([1, 1024])",0,0.00390625,0,0,0,0,1.2874603271484375e-05
327,layer3.19.conv1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","1,048,576",0.765625,"410,841,088","205,520,896","4,997,120","802,816",0.0009679794311523438
328,layer3.19.bn1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00011444091796875
