,module name,input shape,output_shape,parameters,infer memory(MB),MAdd,Flops,MemRead(B),MemWrite(B),duration
16,layer1.0.se.fc.1,"torch.Size([1, 16])","torch.Size([1, 16])",0,6.103515625e-05,16,16,64,64,1.2636184692382812e-05
17,layer1.0.se.fc.2,"torch.Size([1, 16])","torch.Size([1, 256])","4,096",0.0009765625,"7,936","4,096","16,448","1,024",3.337860107421875e-05
18,layer1.0.se.fc.3,"torch.Size([1, 256])","torch.Size([1, 256])",0,0.0009765625,0,0,0,0,5.1975250244140625e-05
19,layer1.1.conv1,"torch.Size([1, 256, 56, 56])","torch.Size([1, 64, 56, 56])","16,384",0.765625,"102,559,744","51,380,224","3,276,800","802,816",0.0006864070892333984
20,layer1.1.bn1,"torch.Size([1, 64, 56, 56])","torch.Size([1, 64, 56, 56])",128,0.765625,"802,816","401,408","803,328","802,816",0.0001354217529296875
21,layer1.1.conv2,"torch.Size([1, 64, 56, 56])","torch.Size([1, 64, 56, 56])","36,864",0.765625,"231,010,304","115,605,504","950,272","802,816",0.00041294097900390625
22,layer1.1.bn2,"torch.Size([1, 64, 56, 56])","torch.Size([1, 64, 56, 56])",128,0.765625,"802,816","401,408","803,328","802,816",0.00012946128845214844
23,layer1.1.conv3,"torch.Size([1, 64, 56, 56])","torch.Size([1, 256, 56, 56])","16,384",3.0625,"101,957,632","51,380,224","868,352","3,211,264",0.0007922649383544922
24,layer1.1.bn3,"torch.Size([1, 256, 56, 56])","torch.Size([1, 256, 56, 56])",512,3.0625,"3,211,264","1,605,632","3,213,312","3,211,264",0.0012476444244384766
25,layer1.1.relu,"torch.Size([1, 256, 56, 56])","torch.Size([1, 256, 56, 56])",0,3.0625,"802,816","802,816","3,211,264","3,211,264",3.528594970703125e-05
26,layer1.1.se.avg_pool,"torch.Size([1, 256, 56, 56])","torch.Size([1, 256, 1, 1])",0,0.0009765625,0,"831,744",0,0,0.00013136863708496094
27,layer1.1.se.fc.0,"torch.Size([1, 256])","torch.Size([1, 16])","4,096",6.103515625e-05,"8,176","4,096","17,408",64,3.981590270996094e-05
28,layer1.1.se.fc.1,"torch.Size([1, 16])","torch.Size([1, 16])",0,6.103515625e-05,16,16,64,64,1.0967254638671875e-05
29,layer1.1.se.fc.2,"torch.Size([1, 16])","torch.Size([1, 256])","4,096",0.0009765625,"7,936","4,096","16,448","1,024",2.47955322265625e-05
30,layer1.1.se.fc.3,"torch.Size([1, 256])","torch.Size([1, 256])",0,0.0009765625,0,0,0,0,1.5735626220703125e-05
31,layer1.2.conv1,"torch.Size([1, 256, 56, 56])","torch.Size([1, 64, 56, 56])","16,384",0.765625,"102,559,744","51,380,224","3,276,800","802,816",0.0007078647613525391
32,layer1.2.bn1,"torch.Size([1, 64, 56, 56])","torch.Size([1, 64, 56, 56])",128,0.765625,"802,816","401,408","803,328","802,816",0.00013494491577148438
33,layer1.2.conv2,"torch.Size([1, 64, 56, 56])","torch.Size([1, 64, 56, 56])","36,864",0.765625,"231,010,304","115,605,504","950,272","802,816",0.0003991127014160156
34,layer1.2.bn2,"torch.Size([1, 64, 56, 56])","torch.Size([1, 64, 56, 56])",128,0.765625,"802,816","401,408","803,328","802,816",0.00012493133544921875
35,layer1.2.conv3,"torch.Size([1, 64, 56, 56])","torch.Size([1, 256, 56, 56])","16,384",3.0625,"101,957,632","51,380,224","868,352","3,211,264",0.001026153564453125
36,layer1.2.bn3,"torch.Size([1, 256, 56, 56])","torch.Size([1, 256, 56, 56])",512,3.0625,"3,211,264","1,605,632","3,213,312","3,211,264",0.0011649131774902344
37,layer1.2.relu,"torch.Size([1, 256, 56, 56])","torch.Size([1, 256, 56, 56])",0,3.0625,"802,816","802,816","3,211,264","3,211,264",2.86102294921875e-05
38,layer1.2.se.avg_pool,"torch.Size([1, 256, 56, 56])","torch.Size([1, 256, 1, 1])",0,0.0009765625,0,"831,744",0,0,0.00010991096496582031
39,layer1.2.se.fc.0,"torch.Size([1, 256])","torch.Size([1, 16])","4,096",6.103515625e-05,"8,176","4,096","17,408",64,5.245208740234375e-05
40,layer1.2.se.fc.1,"torch.Size([1, 16])","torch.Size([1, 16])",0,6.103515625e-05,16,16,64,64,1.0967254638671875e-05
41,layer1.2.se.fc.2,"torch.Size([1, 16])","torch.Size([1, 256])","4,096",0.0009765625,"7,936","4,096","16,448","1,024",2.5272369384765625e-05
42,layer1.2.se.fc.3,"torch.Size([1, 256])","torch.Size([1, 256])",0,0.0009765625,0,0,0,0,1.52587890625e-05
43,layer1.3.conv1,"torch.Size([1, 256, 56, 56])","torch.Size([1, 64, 56, 56])","16,384",0.765625,"102,559,744","51,380,224","3,276,800","802,816",0.0005486011505126953
44,layer1.3.bn1,"torch.Size([1, 64, 56, 56])","torch.Size([1, 64, 56, 56])",128,0.765625,"802,816","401,408","803,328","802,816",0.0001239776611328125
45,layer1.3.conv2,"torch.Size([1, 64, 56, 56])","torch.Size([1, 64, 56, 56])","36,864",0.765625,"231,010,304","115,605,504","950,272","802,816",0.0003170967102050781
46,layer1.3.bn2,"torch.Size([1, 64, 56, 56])","torch.Size([1, 64, 56, 56])",128,0.765625,"802,816","401,408","803,328","802,816",0.00011372566223144531
47,layer1.3.conv3,"torch.Size([1, 64, 56, 56])","torch.Size([1, 256, 56, 56])","16,384",3.0625,"101,957,632","51,380,224","868,352","3,211,264",0.0008292198181152344
48,layer1.3.bn3,"torch.Size([1, 256, 56, 56])","torch.Size([1, 256, 56, 56])",512,3.0625,"3,211,264","1,605,632","3,213,312","3,211,264",0.0003647804260253906
49,layer1.3.relu,"torch.Size([1, 256, 56, 56])","torch.Size([1, 256, 56, 56])",0,3.0625,"802,816","802,816","3,211,264","3,211,264",2.86102294921875e-05
50,layer1.3.se.avg_pool,"torch.Size([1, 256, 56, 56])","torch.Size([1, 256, 1, 1])",0,0.0009765625,0,"831,744",0,0,8.797645568847656e-05
51,layer1.3.se.fc.0,"torch.Size([1, 256])","torch.Size([1, 16])","4,096",6.103515625e-05,"8,176","4,096","17,408",64,4.100799560546875e-05
52,layer1.3.se.fc.1,"torch.Size([1, 16])","torch.Size([1, 16])",0,6.103515625e-05,16,16,64,64,1.0967254638671875e-05
53,layer1.3.se.fc.2,"torch.Size([1, 16])","torch.Size([1, 256])","4,096",0.0009765625,"7,936","4,096","16,448","1,024",2.4080276489257812e-05
54,layer1.3.se.fc.3,"torch.Size([1, 256])","torch.Size([1, 256])",0,0.0009765625,0,0,0,0,1.52587890625e-05
55,transition1.0.0,"torch.Size([1, 256, 56, 56])","torch.Size([1, 21, 56, 56])","48,384",0.251220703125,"303,398,592","151,732,224","3,404,800","263,424",0.0011484622955322266
56,transition1.0.1,"torch.Size([1, 21, 56, 56])","torch.Size([1, 21, 56, 56])",42,0.251220703125,"263,424","131,712","263,592","263,424",6.747245788574219e-05
57,transition1.0.2,"torch.Size([1, 21, 56, 56])","torch.Size([1, 21, 56, 56])",0,0.251220703125,"65,856","65,856","263,424","263,424",2.9087066650390625e-05
58,transition1.1.0.0,"torch.Size([1, 256, 56, 56])","torch.Size([1, 42, 28, 28])","96,768",0.1256103515625,"151,699,296","75,866,112","3,598,336","131,712",0.0006577968597412109
59,transition1.1.0.1,"torch.Size([1, 42, 28, 28])","torch.Size([1, 42, 28, 28])",84,0.1256103515625,"131,712","65,856","132,048","131,712",5.054473876953125e-05
60,transition1.1.0.2,"torch.Size([1, 42, 28, 28])","torch.Size([1, 42, 28, 28])",0,0.1256103515625,"32,928","32,928","131,712","131,712",2.47955322265625e-05
61,stage2.0.branches.0.0.conv1,"torch.Size([1, 21, 56, 56])","torch.Size([1, 21, 56, 56])","3,969",0.251220703125,"24,827,712","12,446,784","279,300","263,424",0.0006537437438964844
62,stage2.0.branches.0.0.bn1,"torch.Size([1, 21, 56, 56])","torch.Size([1, 21, 56, 56])",42,0.251220703125,"263,424","131,712","263,592","263,424",6.318092346191406e-05
63,stage2.0.branches.0.0.relu,"torch.Size([1, 21, 56, 56])","torch.Size([1, 21, 56, 56])",0,0.251220703125,"65,856","65,856","263,424","263,424",2.7418136596679688e-05
64,stage2.0.branches.0.0.conv2,"torch.Size([1, 21, 56, 56])","torch.Size([1, 21, 56, 56])","3,969",0.251220703125,"24,827,712","12,446,784","279,300","263,424",0.0002105236053466797
65,stage2.0.branches.0.0.bn2,"torch.Size([1, 21, 56, 56])","torch.Size([1, 21, 56, 56])",42,0.251220703125,"263,424","131,712","263,592","263,424",6.103515625e-05
66,stage2.0.branches.0.0.se.avg_pool,"torch.Size([1, 21, 56, 56])","torch.Size([1, 21, 1, 1])",0,8.0108642578125e-05,0,"68,229",0,0,6.985664367675781e-05
67,stage2.0.branches.0.0.se.fc.0,"torch.Size([1, 21])","torch.Size([1, 21])",441,8.0108642578125e-05,861,441,"1,848",84,4.696846008300781e-05
68,stage2.0.branches.0.0.se.fc.1,"torch.Size([1, 21])","torch.Size([1, 21])",0,8.0108642578125e-05,21,21,84,84,1.239776611328125e-05
69,stage2.0.branches.0.0.se.fc.2,"torch.Size([1, 21])","torch.Size([1, 21])",441,8.0108642578125e-05,861,441,"1,848",84,2.2172927856445312e-05
70,stage2.0.branches.0.0.se.fc.3,"torch.Size([1, 21])","torch.Size([1, 21])",0,8.0108642578125e-05,0,0,0,0,1.621246337890625e-05
71,stage2.0.branches.1.0.conv1,"torch.Size([1, 42, 28, 28])","torch.Size([1, 42, 28, 28])","15,876",0.1256103515625,"24,860,640","12,446,784","195,216","131,712",0.00040435791015625
72,stage2.0.branches.1.0.bn1,"torch.Size([1, 42, 28, 28])","torch.Size([1, 42, 28, 28])",84,0.1256103515625,"131,712","65,856","132,048","131,712",4.839897155761719e-05
73,stage2.0.branches.1.0.relu,"torch.Size([1, 42, 28, 28])","torch.Size([1, 42, 28, 28])",0,0.1256103515625,"32,928","32,928","131,712","131,712",1.3589859008789062e-05
74,stage2.0.branches.1.0.conv2,"torch.Size([1, 42, 28, 28])","torch.Size([1, 42, 28, 28])","15,876",0.1256103515625,"24,860,640","12,446,784","195,216","131,712",0.00017452239990234375
75,stage2.0.branches.1.0.bn2,"torch.Size([1, 42, 28, 28])","torch.Size([1, 42, 28, 28])",84,0.1256103515625,"131,712","65,856","132,048","131,712",4.57763671875e-05
76,stage2.0.branches.1.0.se.avg_pool,"torch.Size([1, 42, 28, 28])","torch.Size([1, 42, 1, 1])",0,0.00016021728515625,0,"35,322",0,0,5.316734313964844e-05
77,stage2.0.branches.1.0.se.fc.0,"torch.Size([1, 42])","torch.Size([1, 42])","1,764",0.00016021728515625,"3,486","1,764","7,224",168,3.2901763916015625e-05
78,stage2.0.branches.1.0.se.fc.1,"torch.Size([1, 42])","torch.Size([1, 42])",0,0.00016021728515625,42,42,168,168,1.1205673217773438e-05
79,stage2.0.branches.1.0.se.fc.2,"torch.Size([1, 42])","torch.Size([1, 42])","1,764",0.00016021728515625,"3,486","1,764","7,224",168,2.2172927856445312e-05
80,stage2.0.branches.1.0.se.fc.3,"torch.Size([1, 42])","torch.Size([1, 42])",0,0.00016021728515625,0,0,0,0,1.2874603271484375e-05
81,stage2.0.branches.1.1.conv1,"torch.Size([1, 42, 28, 28])","torch.Size([1, 42, 28, 28])","15,876",0.1256103515625,"24,860,640","12,446,784","195,216","131,712",0.0002334117889404297
82,stage2.0.branches.1.1.bn1,"torch.Size([1, 42, 28, 28])","torch.Size([1, 42, 28, 28])",84,0.1256103515625,"131,712","65,856","132,048","131,712",4.363059997558594e-05
83,stage2.0.branches.1.1.relu,"torch.Size([1, 42, 28, 28])","torch.Size([1, 42, 28, 28])",0,0.1256103515625,"32,928","32,928","131,712","131,712",2.1457672119140625e-05
84,stage2.0.branches.1.1.conv2,"torch.Size([1, 42, 28, 28])","torch.Size([1, 42, 28, 28])","15,876",0.1256103515625,"24,860,640","12,446,784","195,216","131,712",0.00017762184143066406
85,stage2.0.branches.1.1.bn2,"torch.Size([1, 42, 28, 28])","torch.Size([1, 42, 28, 28])",84,0.1256103515625,"131,712","65,856","132,048","131,712",4.482269287109375e-05
86,stage2.0.branches.1.1.se.avg_pool,"torch.Size([1, 42, 28, 28])","torch.Size([1, 42, 1, 1])",0,0.00016021728515625,0,"35,322",0,0,4.887580871582031e-05
87,stage2.0.branches.1.1.se.fc.0,"torch.Size([1, 42])","torch.Size([1, 42])","1,764",0.00016021728515625,"3,486","1,764","7,224",168,3.075599670410156e-05
88,stage2.0.branches.1.1.se.fc.1,"torch.Size([1, 42])","torch.Size([1, 42])",0,0.00016021728515625,42,42,168,168,1.0967254638671875e-05
89,stage2.0.branches.1.1.se.fc.2,"torch.Size([1, 42])","torch.Size([1, 42])","1,764",0.00016021728515625,"3,486","1,764","7,224",168,2.3126602172851562e-05
90,stage2.0.branches.1.1.se.fc.3,"torch.Size([1, 42])","torch.Size([1, 42])",0,0.00016021728515625,0,0,0,0,1.2159347534179688e-05
91,stage2.0.fuse_downsample_layers.0.norm,"torch.Size([1, 42, 28, 28])","torch.Size([1, 42, 28, 28])",84,0.1256103515625,"131,712","65,856","132,048","131,712",4.673004150390625e-05
92,stage2.0.fuse_upsample_layers.0.norm,"torch.Size([1, 21, 28, 28])","torch.Size([1, 21, 28, 28])",42,0.06280517578125,"65,856","32,928","66,024","65,856",4.363059997558594e-05
93,stage2.0.relu,[],[],0,0.0,0,0,0,0,0.0
94,transition2.2.0.0,"torch.Size([1, 42, 28, 28])","torch.Size([1, 84, 14, 14])","31,752",0.06280517578125,"12,430,320","6,223,392","258,720","65,856",0.0003142356872558594
95,transition2.2.0.1,"torch.Size([1, 84, 14, 14])","torch.Size([1, 84, 14, 14])",168,0.06280517578125,"65,856","32,928","66,528","65,856",3.981590270996094e-05
96,transition2.2.0.2,"torch.Size([1, 84, 14, 14])","torch.Size([1, 84, 14, 14])",0,0.06280517578125,"16,464","16,464","65,856","65,856",1.5735626220703125e-05
97,stage3.0.branches.0.0.conv1,"torch.Size([1, 21, 56, 56])","torch.Size([1, 21, 56, 56])","3,969",0.251220703125,"24,827,712","12,446,784","279,300","263,424",0.00021910667419433594
98,stage3.0.branches.0.0.bn1,"torch.Size([1, 21, 56, 56])","torch.Size([1, 21, 56, 56])",42,0.251220703125,"263,424","131,712","263,592","263,424",5.984306335449219e-05
99,stage3.0.branches.0.0.relu,"torch.Size([1, 21, 56, 56])","torch.Size([1, 21, 56, 56])",0,0.251220703125,"65,856","65,856","263,424","263,424",2.5987625122070312e-05
100,stage3.0.branches.0.0.conv2,"torch.Size([1, 21, 56, 56])","torch.Size([1, 21, 56, 56])","3,969",0.251220703125,"24,827,712","12,446,784","279,300","263,424",0.0002048015594482422
101,stage3.0.branches.0.0.bn2,"torch.Size([1, 21, 56, 56])","torch.Size([1, 21, 56, 56])",42,0.251220703125,"263,424","131,712","263,592","263,424",6.008148193359375e-05
102,stage3.0.branches.0.0.se.avg_pool,"torch.Size([1, 21, 56, 56])","torch.Size([1, 21, 1, 1])",0,8.0108642578125e-05,0,"68,229",0,0,5.364418029785156e-05
103,stage3.0.branches.0.0.se.fc.0,"torch.Size([1, 21])","torch.Size([1, 21])",441,8.0108642578125e-05,861,441,"1,848",84,3.123283386230469e-05
104,stage3.0.branches.0.0.se.fc.1,"torch.Size([1, 21])","torch.Size([1, 21])",0,8.0108642578125e-05,21,21,84,84,1.1444091796875e-05
105,stage3.0.branches.0.0.se.fc.2,"torch.Size([1, 21])","torch.Size([1, 21])",441,8.0108642578125e-05,861,441,"1,848",84,2.1457672119140625e-05
106,stage3.0.branches.0.0.se.fc.3,"torch.Size([1, 21])","torch.Size([1, 21])",0,8.0108642578125e-05,0,0,0,0,1.2159347534179688e-05
107,stage3.0.branches.1.0.conv1,"torch.Size([1, 42, 28, 28])","torch.Size([1, 42, 28, 28])","15,876",0.1256103515625,"24,860,640","12,446,784","195,216","131,712",0.00022077560424804688
108,stage3.0.branches.1.0.bn1,"torch.Size([1, 42, 28, 28])","torch.Size([1, 42, 28, 28])",84,0.1256103515625,"131,712","65,856","132,048","131,712",4.57763671875e-05
109,stage3.0.branches.1.0.relu,"torch.Size([1, 42, 28, 28])","torch.Size([1, 42, 28, 28])",0,0.1256103515625,"32,928","32,928","131,712","131,712",1.430511474609375e-05
110,stage3.0.branches.1.0.conv2,"torch.Size([1, 42, 28, 28])","torch.Size([1, 42, 28, 28])","15,876",0.1256103515625,"24,860,640","12,446,784","195,216","131,712",0.00016689300537109375
111,stage3.0.branches.1.0.bn2,"torch.Size([1, 42, 28, 28])","torch.Size([1, 42, 28, 28])",84,0.1256103515625,"131,712","65,856","132,048","131,712",4.601478576660156e-05
112,stage3.0.branches.1.0.se.avg_pool,"torch.Size([1, 42, 28, 28])","torch.Size([1, 42, 1, 1])",0,0.00016021728515625,0,"35,322",0,0,4.935264587402344e-05
113,stage3.0.branches.1.0.se.fc.0,"torch.Size([1, 42])","torch.Size([1, 42])","1,764",0.00016021728515625,"3,486","1,764","7,224",168,3.0040740966796875e-05
114,stage3.0.branches.1.0.se.fc.1,"torch.Size([1, 42])","torch.Size([1, 42])",0,0.00016021728515625,42,42,168,168,1.1920928955078125e-05
115,stage3.0.branches.1.0.se.fc.2,"torch.Size([1, 42])","torch.Size([1, 42])","1,764",0.00016021728515625,"3,486","1,764","7,224",168,2.3126602172851562e-05
116,stage3.0.branches.1.0.se.fc.3,"torch.Size([1, 42])","torch.Size([1, 42])",0,0.00016021728515625,0,0,0,0,1.2159347534179688e-05
117,stage3.0.branches.1.1.conv1,"torch.Size([1, 42, 28, 28])","torch.Size([1, 42, 28, 28])","15,876",0.1256103515625,"24,860,640","12,446,784","195,216","131,712",0.00022149085998535156
118,stage3.0.branches.1.1.bn1,"torch.Size([1, 42, 28, 28])","torch.Size([1, 42, 28, 28])",84,0.1256103515625,"131,712","65,856","132,048","131,712",4.410743713378906e-05
119,stage3.0.branches.1.1.relu,"torch.Size([1, 42, 28, 28])","torch.Size([1, 42, 28, 28])",0,0.1256103515625,"32,928","32,928","131,712","131,712",2.0742416381835938e-05
120,stage3.0.branches.1.1.conv2,"torch.Size([1, 42, 28, 28])","torch.Size([1, 42, 28, 28])","15,876",0.1256103515625,"24,860,640","12,446,784","195,216","131,712",0.00018072128295898438
121,stage3.0.branches.1.1.bn2,"torch.Size([1, 42, 28, 28])","torch.Size([1, 42, 28, 28])",84,0.1256103515625,"131,712","65,856","132,048","131,712",4.5299530029296875e-05
122,stage3.0.branches.1.1.se.avg_pool,"torch.Size([1, 42, 28, 28])","torch.Size([1, 42, 1, 1])",0,0.00016021728515625,0,"35,322",0,0,4.9591064453125e-05
123,stage3.0.branches.1.1.se.fc.0,"torch.Size([1, 42])","torch.Size([1, 42])","1,764",0.00016021728515625,"3,486","1,764","7,224",168,3.0517578125e-05
124,stage3.0.branches.1.1.se.fc.1,"torch.Size([1, 42])","torch.Size([1, 42])",0,0.00016021728515625,42,42,168,168,1.1444091796875e-05
125,stage3.0.branches.1.1.se.fc.2,"torch.Size([1, 42])","torch.Size([1, 42])","1,764",0.00016021728515625,"3,486","1,764","7,224",168,2.193450927734375e-05
126,stage3.0.branches.1.1.se.fc.3,"torch.Size([1, 42])","torch.Size([1, 42])",0,0.00016021728515625,0,0,0,0,1.2159347534179688e-05
127,stage3.0.branches.2.0.conv1,"torch.Size([1, 84, 14, 14])","torch.Size([1, 84, 14, 14])","63,504",0.06280517578125,"24,877,104","12,446,784","319,872","65,856",0.0003497600555419922
128,stage3.0.branches.2.0.bn1,"torch.Size([1, 84, 14, 14])","torch.Size([1, 84, 14, 14])",168,0.06280517578125,"65,856","32,928","66,528","65,856",4.363059997558594e-05
129,stage3.0.branches.2.0.relu,"torch.Size([1, 84, 14, 14])","torch.Size([1, 84, 14, 14])",0,0.06280517578125,"16,464","16,464","65,856","65,856",1.0967254638671875e-05
130,stage3.0.branches.2.0.conv2,"torch.Size([1, 84, 14, 14])","torch.Size([1, 84, 14, 14])","63,504",0.06280517578125,"24,877,104","12,446,784","319,872","65,856",0.00018596649169921875
131,stage3.0.branches.2.0.bn2,"torch.Size([1, 84, 14, 14])","torch.Size([1, 84, 14, 14])",168,0.06280517578125,"65,856","32,928","66,528","65,856",4.291534423828125e-05
132,stage3.0.branches.2.0.se.avg_pool,"torch.Size([1, 84, 14, 14])","torch.Size([1, 84, 1, 1])",0,0.0003204345703125,0,"18,900",0,0,4.172325134277344e-05
133,stage3.0.branches.2.0.se.fc.0,"torch.Size([1, 84])","torch.Size([1, 84])","7,056",0.0003204345703125,"14,028","7,056","28,560",336,3.24249267578125e-05
134,stage3.0.branches.2.0.se.fc.1,"torch.Size([1, 84])","torch.Size([1, 84])",0,0.0003204345703125,84,84,336,336,1.1205673217773438e-05
135,stage3.0.branches.2.0.se.fc.2,"torch.Size([1, 84])","torch.Size([1, 84])","7,056",0.0003204345703125,"14,028","7,056","28,560",336,2.4318695068359375e-05
136,stage3.0.branches.2.0.se.fc.3,"torch.Size([1, 84])","torch.Size([1, 84])",0,0.0003204345703125,0,0,0,0,1.2636184692382812e-05
137,stage3.0.branches.2.1.conv1,"torch.Size([1, 84, 14, 14])","torch.Size([1, 84, 14, 14])","63,504",0.06280517578125,"24,877,104","12,446,784","319,872","65,856",0.00022792816162109375
138,stage3.0.branches.2.1.bn1,"torch.Size([1, 84, 14, 14])","torch.Size([1, 84, 14, 14])",168,0.06280517578125,"65,856","32,928","66,528","65,856",4.1961669921875e-05
139,stage3.0.branches.2.1.relu,"torch.Size([1, 84, 14, 14])","torch.Size([1, 84, 14, 14])",0,0.06280517578125,"16,464","16,464","65,856","65,856",1.1205673217773438e-05
140,stage3.0.branches.2.1.conv2,"torch.Size([1, 84, 14, 14])","torch.Size([1, 84, 14, 14])","63,504",0.06280517578125,"24,877,104","12,446,784","319,872","65,856",0.00016808509826660156
141,stage3.0.branches.2.1.bn2,"torch.Size([1, 84, 14, 14])","torch.Size([1, 84, 14, 14])",168,0.06280517578125,"65,856","32,928","66,528","65,856",3.910064697265625e-05
142,stage3.0.branches.2.1.se.avg_pool,"torch.Size([1, 84, 14, 14])","torch.Size([1, 84, 1, 1])",0,0.0003204345703125,0,"18,900",0,0,4.1484832763671875e-05
143,stage3.0.branches.2.1.se.fc.0,"torch.Size([1, 84])","torch.Size([1, 84])","7,056",0.0003204345703125,"14,028","7,056","28,560",336,3.170967102050781e-05
144,stage3.0.branches.2.1.se.fc.1,"torch.Size([1, 84])","torch.Size([1, 84])",0,0.0003204345703125,84,84,336,336,1.1205673217773438e-05
145,stage3.0.branches.2.1.se.fc.2,"torch.Size([1, 84])","torch.Size([1, 84])","7,056",0.0003204345703125,"14,028","7,056","28,560",336,2.4080276489257812e-05
146,stage3.0.branches.2.1.se.fc.3,"torch.Size([1, 84])","torch.Size([1, 84])",0,0.0003204345703125,0,0,0,0,1.2636184692382812e-05
147,stage3.0.branches.2.2.conv1,"torch.Size([1, 84, 14, 14])","torch.Size([1, 84, 14, 14])","63,504",0.06280517578125,"24,877,104","12,446,784","319,872","65,856",0.00023555755615234375
148,stage3.0.branches.2.2.bn1,"torch.Size([1, 84, 14, 14])","torch.Size([1, 84, 14, 14])",168,0.06280517578125,"65,856","32,928","66,528","65,856",4.1961669921875e-05
149,stage3.0.branches.2.2.relu,"torch.Size([1, 84, 14, 14])","torch.Size([1, 84, 14, 14])",0,0.06280517578125,"16,464","16,464","65,856","65,856",1.0967254638671875e-05
150,stage3.0.branches.2.2.conv2,"torch.Size([1, 84, 14, 14])","torch.Size([1, 84, 14, 14])","63,504",0.06280517578125,"24,877,104","12,446,784","319,872","65,856",0.0001823902130126953
151,stage3.0.branches.2.2.bn2,"torch.Size([1, 84, 14, 14])","torch.Size([1, 84, 14, 14])",168,0.06280517578125,"65,856","32,928","66,528","65,856",3.910064697265625e-05
152,stage3.0.branches.2.2.se.avg_pool,"torch.Size([1, 84, 14, 14])","torch.Size([1, 84, 1, 1])",0,0.0003204345703125,0,"18,900",0,0,4.172325134277344e-05
153,stage3.0.branches.2.2.se.fc.0,"torch.Size([1, 84])","torch.Size([1, 84])","7,056",0.0003204345703125,"14,028","7,056","28,560",336,3.147125244140625e-05
154,stage3.0.branches.2.2.se.fc.1,"torch.Size([1, 84])","torch.Size([1, 84])",0,0.0003204345703125,84,84,336,336,1.1920928955078125e-05
155,stage3.0.branches.2.2.se.fc.2,"torch.Size([1, 84])","torch.Size([1, 84])","7,056",0.0003204345703125,"14,028","7,056","28,560",336,2.5272369384765625e-05
156,stage3.0.branches.2.2.se.fc.3,"torch.Size([1, 84])","torch.Size([1, 84])",0,0.0003204345703125,0,0,0,0,1.2159347534179688e-05
157,stage3.0.branches.2.3.conv1,"torch.Size([1, 84, 14, 14])","torch.Size([1, 84, 14, 14])","63,504",0.06280517578125,"24,877,104","12,446,784","319,872","65,856",0.0002353191375732422
158,stage3.0.branches.2.3.bn1,"torch.Size([1, 84, 14, 14])","torch.Size([1, 84, 14, 14])",168,0.06280517578125,"65,856","32,928","66,528","65,856",3.981590270996094e-05
159,stage3.0.branches.2.3.relu,"torch.Size([1, 84, 14, 14])","torch.Size([1, 84, 14, 14])",0,0.06280517578125,"16,464","16,464","65,856","65,856",1.5735626220703125e-05
160,stage3.0.branches.2.3.conv2,"torch.Size([1, 84, 14, 14])","torch.Size([1, 84, 14, 14])","63,504",0.06280517578125,"24,877,104","12,446,784","319,872","65,856",0.00017690658569335938
161,stage3.0.branches.2.3.bn2,"torch.Size([1, 84, 14, 14])","torch.Size([1, 84, 14, 14])",168,0.06280517578125,"65,856","32,928","66,528","65,856",3.814697265625e-05
162,stage3.0.branches.2.3.se.avg_pool,"torch.Size([1, 84, 14, 14])","torch.Size([1, 84, 1, 1])",0,0.0003204345703125,0,"18,900",0,0,4.100799560546875e-05
163,stage3.0.branches.2.3.se.fc.0,"torch.Size([1, 84])","torch.Size([1, 84])","7,056",0.0003204345703125,"14,028","7,056","28,560",336,3.0994415283203125e-05
164,stage3.0.branches.2.3.se.fc.1,"torch.Size([1, 84])","torch.Size([1, 84])",0,0.0003204345703125,84,84,336,336,1.0967254638671875e-05
165,stage3.0.branches.2.3.se.fc.2,"torch.Size([1, 84])","torch.Size([1, 84])","7,056",0.0003204345703125,"14,028","7,056","28,560",336,2.4080276489257812e-05
166,stage3.0.branches.2.3.se.fc.3,"torch.Size([1, 84])","torch.Size([1, 84])",0,0.0003204345703125,0,0,0,0,1.1920928955078125e-05
167,stage3.0.fuse_downsample_layers.0.norm,"torch.Size([1, 42, 28, 28])","torch.Size([1, 42, 28, 28])",84,0.1256103515625,"131,712","65,856","132,048","131,712",4.4345855712890625e-05
168,stage3.0.fuse_downsample_layers.1.norm,"torch.Size([1, 84, 14, 14])","torch.Size([1, 84, 14, 14])",168,0.06280517578125,"65,856","32,928","66,528","65,856",4.172325134277344e-05
169,stage3.0.fuse_upsample_layers.0.norm,"torch.Size([1, 42, 14, 14])","torch.Size([1, 42, 14, 14])",84,0.031402587890625,"32,928","16,464","33,264","32,928",4.100799560546875e-05
170,stage3.0.fuse_upsample_layers.1.norm,"torch.Size([1, 21, 28, 28])","torch.Size([1, 21, 28, 28])",42,0.06280517578125,"65,856","32,928","66,024","65,856",3.886222839355469e-05
171,stage3.0.relu,[],[],0,0.0,0,0,0,0,0.0
172,stage3.1.branches.0.0.conv1,"torch.Size([1, 21, 56, 56])","torch.Size([1, 21, 56, 56])","3,969",0.251220703125,"24,827,712","12,446,784","279,300","263,424",0.00020384788513183594
173,stage3.1.branches.0.0.bn1,"torch.Size([1, 21, 56, 56])","torch.Size([1, 21, 56, 56])",42,0.251220703125,"263,424","131,712","263,592","263,424",6.031990051269531e-05
174,stage3.1.branches.0.0.relu,"torch.Size([1, 21, 56, 56])","torch.Size([1, 21, 56, 56])",0,0.251220703125,"65,856","65,856","263,424","263,424",2.6464462280273438e-05
