,module name,input shape,output_shape,parameters,infer memory(MB),MAdd,Flops,MemRead(B),MemWrite(B),duration
83,layer2.2.se.fc.3,"torch.Size([1, 512])","torch.Size([1, 512])",0,0.001953125,0,0,0,0,1.6450881958007812e-05
84,layer2.3.conv1,"torch.Size([1, 512, 28, 28])","torch.Size([1, 1024, 28, 28])","524,288",3.0625,"821,280,768","411,041,792","3,702,784","3,211,264",0.001035928726196289
85,layer2.3.bn1,"torch.Size([1, 1024, 28, 28])","torch.Size([1, 1024, 28, 28])","2,048",3.0625,"3,211,264","1,605,632","3,219,456","3,211,264",0.001157999038696289
86,layer2.3.conv2,"torch.Size([1, 1024, 28, 28])","torch.Size([1, 1024, 28, 28])","147,456",3.0625,"230,408,192","115,605,504","3,801,088","3,211,264",0.0008587837219238281
87,layer2.3.bn2,"torch.Size([1, 1024, 28, 28])","torch.Size([1, 1024, 28, 28])","2,048",3.0625,"3,211,264","1,605,632","3,219,456","3,211,264",0.0011525154113769531
88,layer2.3.conv3,"torch.Size([1, 1024, 28, 28])","torch.Size([1, 512, 28, 28])","524,288",1.53125,"821,682,176","411,041,792","5,308,416","1,605,632",0.0011069774627685547
89,layer2.3.bn3,"torch.Size([1, 512, 28, 28])","torch.Size([1, 512, 28, 28])","1,024",1.53125,"1,605,632","802,816","1,609,728","1,605,632",0.00019741058349609375
90,layer2.3.relu,"torch.Size([1, 512, 28, 28])","torch.Size([1, 512, 28, 28])",0,1.53125,"401,408","401,408","1,605,632","1,605,632",1.6689300537109375e-05
91,layer2.3.se.avg_pool,"torch.Size([1, 512, 28, 28])","torch.Size([1, 512, 1, 1])",0,0.001953125,0,"430,592",0,0,9.012222290039062e-05
92,layer2.3.se.fc.0,"torch.Size([1, 512])","torch.Size([1, 32])","16,384",0.0001220703125,"32,736","16,384","67,584",128,5.4836273193359375e-05
93,layer2.3.se.fc.1,"torch.Size([1, 32])","torch.Size([1, 32])",0,0.0001220703125,32,32,128,128,1.0728836059570312e-05
94,layer2.3.se.fc.2,"torch.Size([1, 32])","torch.Size([1, 512])","16,384",0.001953125,"32,256","16,384","65,664","2,048",2.9325485229492188e-05
95,layer2.3.se.fc.3,"torch.Size([1, 512])","torch.Size([1, 512])",0,0.001953125,0,0,0,0,1.621246337890625e-05
96,layer3.0.conv1,"torch.Size([1, 512, 28, 28])","torch.Size([1, 2048, 28, 28])","1,048,576",6.125,"1,642,561,536","822,083,584","5,799,936","6,422,528",0.002452373504638672
97,layer3.0.bn1,"torch.Size([1, 2048, 28, 28])","torch.Size([1, 2048, 28, 28])","4,096",6.125,"6,422,528","3,211,264","6,438,912","6,422,528",0.0021796226501464844
98,layer3.0.conv2,"torch.Size([1, 2048, 28, 28])","torch.Size([1, 2048, 14, 14])","589,824",1.53125,"230,809,600","115,605,504","8,781,824","1,605,632",0.0011370182037353516
99,layer3.0.bn2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.0002276897430419922
100,layer3.0.conv3,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 1024, 14, 14])","2,097,152",0.765625,"821,882,880","411,041,792","9,994,240","802,816",0.0016765594482421875
101,layer3.0.bn3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00013709068298339844
102,layer3.0.relu,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])",0,0.765625,"200,704","200,704","802,816","802,816",2.0265579223632812e-05
103,layer3.0.downsample.0,"torch.Size([1, 512, 28, 28])","torch.Size([1, 512, 14, 14])",0,0.3828125,"401,408","401,408","1,605,632","401,408",8.511543273925781e-05
104,layer3.0.downsample.1,"torch.Size([1, 512, 14, 14])","torch.Size([1, 1024, 14, 14])","524,288",0.765625,"205,320,192","102,760,448","2,498,560","802,816",0.0007393360137939453
105,layer3.0.downsample.2,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00013828277587890625
106,layer3.0.se.avg_pool,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 1, 1])",0,0.00390625,0,"230,400",0,0,8.797645568847656e-05
107,layer3.0.se.fc.0,"torch.Size([1, 1024])","torch.Size([1, 64])","65,536",0.000244140625,"131,008","65,536","266,240",256,9.751319885253906e-05
108,layer3.0.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,1.239776611328125e-05
109,layer3.0.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 1024])","65,536",0.00390625,"130,048","65,536","262,400","4,096",3.0040740966796875e-05
110,layer3.0.se.fc.3,"torch.Size([1, 1024])","torch.Size([1, 1024])",0,0.00390625,0,0,0,0,2.2172927856445312e-05
111,layer3.1.conv1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 2048, 14, 14])","2,097,152",1.53125,"821,682,176","411,041,792","9,191,424","1,605,632",0.0013728141784667969
112,layer3.1.bn1,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.0002262592315673828
113,layer3.1.conv2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","589,824",1.53125,"230,809,600","115,605,504","3,964,928","1,605,632",0.0006506443023681641
114,layer3.1.bn2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.00020241737365722656
115,layer3.1.conv3,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 1024, 14, 14])","2,097,152",0.765625,"821,882,880","411,041,792","9,994,240","802,816",0.0013842582702636719
116,layer3.1.bn3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00013256072998046875
117,layer3.1.relu,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])",0,0.765625,"200,704","200,704","802,816","802,816",1.5020370483398438e-05
118,layer3.1.se.avg_pool,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 1, 1])",0,0.00390625,0,"230,400",0,0,9.322166442871094e-05
119,layer3.1.se.fc.0,"torch.Size([1, 1024])","torch.Size([1, 64])","65,536",0.000244140625,"131,008","65,536","266,240",256,5.91278076171875e-05
120,layer3.1.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,1.2636184692382812e-05
121,layer3.1.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 1024])","65,536",0.00390625,"130,048","65,536","262,400","4,096",2.47955322265625e-05
122,layer3.1.se.fc.3,"torch.Size([1, 1024])","torch.Size([1, 1024])",0,0.00390625,0,0,0,0,1.7404556274414062e-05
123,layer3.2.conv1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 2048, 14, 14])","2,097,152",1.53125,"821,682,176","411,041,792","9,191,424","1,605,632",0.0010304450988769531
124,layer3.2.bn1,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.00022673606872558594
125,layer3.2.conv2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","589,824",1.53125,"230,809,600","115,605,504","3,964,928","1,605,632",0.000518798828125
126,layer3.2.bn2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.00020074844360351562
127,layer3.2.conv3,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 1024, 14, 14])","2,097,152",0.765625,"821,882,880","411,041,792","9,994,240","802,816",0.0010597705841064453
128,layer3.2.bn3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00012803077697753906
129,layer3.2.relu,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])",0,0.765625,"200,704","200,704","802,816","802,816",2.002716064453125e-05
130,layer3.2.se.avg_pool,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 1, 1])",0,0.00390625,0,"230,400",0,0,8.511543273925781e-05
131,layer3.2.se.fc.0,"torch.Size([1, 1024])","torch.Size([1, 64])","65,536",0.000244140625,"131,008","65,536","266,240",256,5.888938903808594e-05
132,layer3.2.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,1.9550323486328125e-05
133,layer3.2.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 1024])","65,536",0.00390625,"130,048","65,536","262,400","4,096",3.647804260253906e-05
134,layer3.2.se.fc.3,"torch.Size([1, 1024])","torch.Size([1, 1024])",0,0.00390625,0,0,0,0,1.7404556274414062e-05
135,layer3.3.conv1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 2048, 14, 14])","2,097,152",1.53125,"821,682,176","411,041,792","9,191,424","1,605,632",0.0009806156158447266
136,layer3.3.bn1,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.0002231597900390625
137,layer3.3.conv2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","589,824",1.53125,"230,809,600","115,605,504","3,964,928","1,605,632",0.0005173683166503906
138,layer3.3.bn2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.00020074844360351562
139,layer3.3.conv3,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 1024, 14, 14])","2,097,152",0.765625,"821,882,880","411,041,792","9,994,240","802,816",0.0012576580047607422
140,layer3.3.bn3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00013303756713867188
141,layer3.3.relu,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])",0,0.765625,"200,704","200,704","802,816","802,816",2.0503997802734375e-05
142,layer3.3.se.avg_pool,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 1, 1])",0,0.00390625,0,"230,400",0,0,8.487701416015625e-05
143,layer3.3.se.fc.0,"torch.Size([1, 1024])","torch.Size([1, 64])","65,536",0.000244140625,"131,008","65,536","266,240",256,5.5789947509765625e-05
144,layer3.3.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,1.239776611328125e-05
145,layer3.3.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 1024])","65,536",0.00390625,"130,048","65,536","262,400","4,096",3.361701965332031e-05
146,layer3.3.se.fc.3,"torch.Size([1, 1024])","torch.Size([1, 1024])",0,0.00390625,0,0,0,0,1.52587890625e-05
147,layer3.4.conv1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 2048, 14, 14])","2,097,152",1.53125,"821,682,176","411,041,792","9,191,424","1,605,632",0.0010442733764648438
148,layer3.4.bn1,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.00018739700317382812
149,layer3.4.conv2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","589,824",1.53125,"230,809,600","115,605,504","3,964,928","1,605,632",0.0004799365997314453
150,layer3.4.bn2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.00019216537475585938
151,layer3.4.conv3,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 1024, 14, 14])","2,097,152",0.765625,"821,882,880","411,041,792","9,994,240","802,816",0.0013222694396972656
152,layer3.4.bn3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.0001304149627685547
153,layer3.4.relu,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])",0,0.765625,"200,704","200,704","802,816","802,816",2.3365020751953125e-05
154,layer3.4.se.avg_pool,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 1, 1])",0,0.00390625,0,"230,400",0,0,8.106231689453125e-05
155,layer3.4.se.fc.0,"torch.Size([1, 1024])","torch.Size([1, 64])","65,536",0.000244140625,"131,008","65,536","266,240",256,5.6743621826171875e-05
156,layer3.4.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,1.239776611328125e-05
157,layer3.4.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 1024])","65,536",0.00390625,"130,048","65,536","262,400","4,096",4.1484832763671875e-05
158,layer3.4.se.fc.3,"torch.Size([1, 1024])","torch.Size([1, 1024])",0,0.00390625,0,0,0,0,1.6689300537109375e-05
159,layer3.5.conv1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 2048, 14, 14])","2,097,152",1.53125,"821,682,176","411,041,792","9,191,424","1,605,632",0.0009937286376953125
160,layer3.5.bn1,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.00022268295288085938
161,layer3.5.conv2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","589,824",1.53125,"230,809,600","115,605,504","3,964,928","1,605,632",0.0004506111145019531
162,layer3.5.bn2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.0001964569091796875
163,layer3.5.conv3,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 1024, 14, 14])","2,097,152",0.765625,"821,882,880","411,041,792","9,994,240","802,816",0.0013582706451416016
164,layer3.5.bn3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00012993812561035156
165,layer3.5.relu,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])",0,0.765625,"200,704","200,704","802,816","802,816",2.09808349609375e-05
166,layer3.5.se.avg_pool,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 1, 1])",0,0.00390625,0,"230,400",0,0,8.034706115722656e-05
167,layer3.5.se.fc.0,"torch.Size([1, 1024])","torch.Size([1, 64])","65,536",0.000244140625,"131,008","65,536","266,240",256,6.198883056640625e-05
168,layer3.5.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,1.1920928955078125e-05
169,layer3.5.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 1024])","65,536",0.00390625,"130,048","65,536","262,400","4,096",2.4557113647460938e-05
170,layer3.5.se.fc.3,"torch.Size([1, 1024])","torch.Size([1, 1024])",0,0.00390625,0,0,0,0,2.5987625122070312e-05
171,layer3.6.conv1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 2048, 14, 14])","2,097,152",1.53125,"821,682,176","411,041,792","9,191,424","1,605,632",0.00098419189453125
172,layer3.6.bn1,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.0001895427703857422
173,layer3.6.conv2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","589,824",1.53125,"230,809,600","115,605,504","3,964,928","1,605,632",0.00048089027404785156
174,layer3.6.bn2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.00018358230590820312
175,layer3.6.conv3,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 1024, 14, 14])","2,097,152",0.765625,"821,882,880","411,041,792","9,994,240","802,816",0.0013418197631835938
176,layer3.6.bn3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.0001323223114013672
177,layer3.6.relu,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])",0,0.765625,"200,704","200,704","802,816","802,816",2.2172927856445312e-05
178,layer3.6.se.avg_pool,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 1, 1])",0,0.00390625,0,"230,400",0,0,8.20159912109375e-05
179,layer3.6.se.fc.0,"torch.Size([1, 1024])","torch.Size([1, 64])","65,536",0.000244140625,"131,008","65,536","266,240",256,5.602836608886719e-05
180,layer3.6.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,1.7404556274414062e-05
181,layer3.6.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 1024])","65,536",0.00390625,"130,048","65,536","262,400","4,096",3.743171691894531e-05
182,layer3.6.se.fc.3,"torch.Size([1, 1024])","torch.Size([1, 1024])",0,0.00390625,0,0,0,0,2.5510787963867188e-05
183,layer3.7.conv1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 2048, 14, 14])","2,097,152",1.53125,"821,682,176","411,041,792","9,191,424","1,605,632",0.0010001659393310547
184,layer3.7.bn1,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.00018978118896484375
185,layer3.7.conv2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","589,824",1.53125,"230,809,600","115,605,504","3,964,928","1,605,632",0.0004475116729736328
186,layer3.7.bn2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.00019407272338867188
187,layer3.7.conv3,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 1024, 14, 14])","2,097,152",0.765625,"821,882,880","411,041,792","9,994,240","802,816",0.0013613700866699219
188,layer3.7.bn3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00013184547424316406
189,layer3.7.relu,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])",0,0.765625,"200,704","200,704","802,816","802,816",2.0265579223632812e-05
190,layer3.7.se.avg_pool,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 1, 1])",0,0.00390625,0,"230,400",0,0,8.273124694824219e-05
191,layer3.7.se.fc.0,"torch.Size([1, 1024])","torch.Size([1, 64])","65,536",0.000244140625,"131,008","65,536","266,240",256,5.5789947509765625e-05
192,layer3.7.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,1.2159347534179688e-05
193,layer3.7.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 1024])","65,536",0.00390625,"130,048","65,536","262,400","4,096",3.886222839355469e-05
194,layer3.7.se.fc.3,"torch.Size([1, 1024])","torch.Size([1, 1024])",0,0.00390625,0,0,0,0,1.5735626220703125e-05
195,layer3.8.conv1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 2048, 14, 14])","2,097,152",1.53125,"821,682,176","411,041,792","9,191,424","1,605,632",0.0011036396026611328
196,layer3.8.bn1,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.0001900196075439453
197,layer3.8.conv2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","589,824",1.53125,"230,809,600","115,605,504","3,964,928","1,605,632",0.0004811286926269531
198,layer3.8.bn2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.00018453598022460938
199,layer3.8.conv3,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 1024, 14, 14])","2,097,152",0.765625,"821,882,880","411,041,792","9,994,240","802,816",0.0013337135314941406
200,layer3.8.bn3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00012540817260742188
201,layer3.8.relu,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])",0,0.765625,"200,704","200,704","802,816","802,816",2.1457672119140625e-05
202,layer3.8.se.avg_pool,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 1, 1])",0,0.00390625,0,"230,400",0,0,8.368492126464844e-05
203,layer3.8.se.fc.0,"torch.Size([1, 1024])","torch.Size([1, 64])","65,536",0.000244140625,"131,008","65,536","266,240",256,5.364418029785156e-05
204,layer3.8.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,1.1444091796875e-05
205,layer3.8.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 1024])","65,536",0.00390625,"130,048","65,536","262,400","4,096",3.0994415283203125e-05
206,layer3.8.se.fc.3,"torch.Size([1, 1024])","torch.Size([1, 1024])",0,0.00390625,0,0,0,0,2.574920654296875e-05
207,layer3.9.conv1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 2048, 14, 14])","2,097,152",1.53125,"821,682,176","411,041,792","9,191,424","1,605,632",0.001010894775390625
208,layer3.9.bn1,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.0001900196075439453
209,layer3.9.conv2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","589,824",1.53125,"230,809,600","115,605,504","3,964,928","1,605,632",0.0005095005035400391
210,layer3.9.bn2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.0001938343048095703
211,layer3.9.conv3,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 1024, 14, 14])","2,097,152",0.765625,"821,882,880","411,041,792","9,994,240","802,816",0.0013785362243652344
212,layer3.9.bn3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00013136863708496094
213,layer3.9.relu,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])",0,0.765625,"200,704","200,704","802,816","802,816",1.9073486328125e-05
214,layer3.9.se.avg_pool,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 1, 1])",0,0.00390625,0,"230,400",0,0,8.249282836914062e-05
215,layer3.9.se.fc.0,"torch.Size([1, 1024])","torch.Size([1, 64])","65,536",0.000244140625,"131,008","65,536","266,240",256,5.602836608886719e-05
216,layer3.9.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,1.239776611328125e-05
217,layer3.9.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 1024])","65,536",0.00390625,"130,048","65,536","262,400","4,096",3.933906555175781e-05
218,layer3.9.se.fc.3,"torch.Size([1, 1024])","torch.Size([1, 1024])",0,0.00390625,0,0,0,0,1.71661376953125e-05
219,layer3.10.conv1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 2048, 14, 14])","2,097,152",1.53125,"821,682,176","411,041,792","9,191,424","1,605,632",0.0010950565338134766
220,layer3.10.bn1,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.0001895427703857422
221,layer3.10.conv2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","589,824",1.53125,"230,809,600","115,605,504","3,964,928","1,605,632",0.0004799365997314453
222,layer3.10.bn2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.0001842975616455078
223,layer3.10.conv3,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 1024, 14, 14])","2,097,152",0.765625,"821,882,880","411,041,792","9,994,240","802,816",0.001360177993774414
224,layer3.10.bn3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.0001385211944580078
225,layer3.10.relu,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])",0,0.765625,"200,704","200,704","802,816","802,816",2.0503997802734375e-05
226,layer3.10.se.avg_pool,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 1, 1])",0,0.00390625,0,"230,400",0,0,8.082389831542969e-05
227,layer3.10.se.fc.0,"torch.Size([1, 1024])","torch.Size([1, 64])","65,536",0.000244140625,"131,008","65,536","266,240",256,5.841255187988281e-05
228,layer3.10.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,1.2159347534179688e-05
229,layer3.10.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 1024])","65,536",0.00390625,"130,048","65,536","262,400","4,096",3.6716461181640625e-05
230,layer3.10.se.fc.3,"torch.Size([1, 1024])","torch.Size([1, 1024])",0,0.00390625,0,0,0,0,2.574920654296875e-05
231,layer3.11.conv1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 2048, 14, 14])","2,097,152",1.53125,"821,682,176","411,041,792","9,191,424","1,605,632",0.0010306835174560547
232,layer3.11.bn1,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.00018906593322753906
233,layer3.11.conv2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","589,824",1.53125,"230,809,600","115,605,504","3,964,928","1,605,632",0.0004470348358154297
234,layer3.11.bn2,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.0001838207244873047
235,layer3.11.conv3,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 1024, 14, 14])","2,097,152",0.765625,"821,882,880","411,041,792","9,994,240","802,816",0.00133514404296875
236,layer3.11.bn3,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])","2,048",0.765625,"802,816","401,408","811,008","802,816",0.00012826919555664062
237,layer3.11.relu,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 14, 14])",0,0.765625,"200,704","200,704","802,816","802,816",2.0742416381835938e-05
238,layer3.11.se.avg_pool,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 1024, 1, 1])",0,0.00390625,0,"230,400",0,0,8.392333984375e-05
239,layer3.11.se.fc.0,"torch.Size([1, 1024])","torch.Size([1, 64])","65,536",0.000244140625,"131,008","65,536","266,240",256,5.555152893066406e-05
240,layer3.11.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,1.1920928955078125e-05
241,layer3.11.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 1024])","65,536",0.00390625,"130,048","65,536","262,400","4,096",3.838539123535156e-05
242,layer3.11.se.fc.3,"torch.Size([1, 1024])","torch.Size([1, 1024])",0,0.00390625,0,0,0,0,1.71661376953125e-05
243,layer3.12.conv1,"torch.Size([1, 1024, 14, 14])","torch.Size([1, 2048, 14, 14])","2,097,152",1.53125,"821,682,176","411,041,792","9,191,424","1,605,632",0.0010938644409179688
244,layer3.12.bn1,"torch.Size([1, 2048, 14, 14])","torch.Size([1, 2048, 14, 14])","4,096",1.53125,"1,605,632","802,816","1,622,016","1,605,632",0.00018930435180664062
