,module name,input shape,output_shape,parameters,infer memory(MB),MAdd,Flops,MemRead(B),MemWrite(B),duration
270,stage3.2.branches.1.1.conv2,"torch.Size([1, 64, 28, 28])","torch.Size([1, 64, 28, 28])","18,432",0.19140625,"28,851,200","14,450,688","274,432","200,704",0.0002231597900390625
271,stage3.2.branches.1.1.bn2,"torch.Size([1, 64, 28, 28])","torch.Size([1, 64, 28, 28])",128,0.19140625,"200,704","100,352","201,216","200,704",0.00011587142944335938
272,stage3.2.branches.1.1.se.avg_pool,"torch.Size([1, 64, 28, 28])","torch.Size([1, 64, 1, 1])",0,0.000244140625,0,"53,824",0,0,4.863739013671875e-05
273,stage3.2.branches.1.1.se.fc.0,"torch.Size([1, 64])","torch.Size([1, 64])","4,096",0.000244140625,"8,128","4,096","16,640",256,3.075599670410156e-05
274,stage3.2.branches.1.1.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,1.1682510375976562e-05
275,stage3.2.branches.1.1.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 64])","4,096",0.000244140625,"8,128","4,096","16,640",256,2.288818359375e-05
276,stage3.2.branches.1.1.se.fc.3,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,0,0,0,0,1.1205673217773438e-05
277,stage3.2.branches.2.0.conv1,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])","36,864",0.095703125,"14,425,600","7,225,344","247,808","100,352",0.00017070770263671875
278,stage3.2.branches.2.0.bn1,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])",256,0.095703125,"100,352","50,176","101,376","100,352",4.220008850097656e-05
279,stage3.2.branches.2.0.relu,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])",0,0.095703125,"25,088","25,088","100,352","100,352",1.2159347534179688e-05
280,stage3.2.branches.2.0.conv2,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])","36,864",0.095703125,"14,425,600","7,225,344","247,808","100,352",0.0001506805419921875
281,stage3.2.branches.2.0.bn2,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])",256,0.095703125,"100,352","50,176","101,376","100,352",4.38690185546875e-05
282,stage3.2.branches.2.0.se.avg_pool,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 1, 1])",0,0.00048828125,0,"28,800",0,0,4.220008850097656e-05
283,stage3.2.branches.2.0.se.fc.0,"torch.Size([1, 128])","torch.Size([1, 128])","16,384",0.00048828125,"32,640","16,384","66,048",512,3.7670135498046875e-05
284,stage3.2.branches.2.0.se.fc.1,"torch.Size([1, 128])","torch.Size([1, 128])",0,0.00048828125,128,128,512,512,1.1205673217773438e-05
285,stage3.2.branches.2.0.se.fc.2,"torch.Size([1, 128])","torch.Size([1, 128])","16,384",0.00048828125,"32,640","16,384","66,048",512,2.9087066650390625e-05
286,stage3.2.branches.2.0.se.fc.3,"torch.Size([1, 128])","torch.Size([1, 128])",0,0.00048828125,0,0,0,0,1.1444091796875e-05
287,stage3.2.branches.2.1.conv1,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])","36,864",0.095703125,"14,425,600","7,225,344","247,808","100,352",0.0001704692840576172
288,stage3.2.branches.2.1.bn1,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])",256,0.095703125,"100,352","50,176","101,376","100,352",4.172325134277344e-05
289,stage3.2.branches.2.1.relu,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])",0,0.095703125,"25,088","25,088","100,352","100,352",1.2159347534179688e-05
290,stage3.2.branches.2.1.conv2,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])","36,864",0.095703125,"14,425,600","7,225,344","247,808","100,352",0.00017333030700683594
291,stage3.2.branches.2.1.bn2,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])",256,0.095703125,"100,352","50,176","101,376","100,352",4.410743713378906e-05
292,stage3.2.branches.2.1.se.avg_pool,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 1, 1])",0,0.00048828125,0,"28,800",0,0,4.1484832763671875e-05
293,stage3.2.branches.2.1.se.fc.0,"torch.Size([1, 128])","torch.Size([1, 128])","16,384",0.00048828125,"32,640","16,384","66,048",512,3.719329833984375e-05
294,stage3.2.branches.2.1.se.fc.1,"torch.Size([1, 128])","torch.Size([1, 128])",0,0.00048828125,128,128,512,512,1.1205673217773438e-05
295,stage3.2.branches.2.1.se.fc.2,"torch.Size([1, 128])","torch.Size([1, 128])","16,384",0.00048828125,"32,640","16,384","66,048",512,2.86102294921875e-05
296,stage3.2.branches.2.1.se.fc.3,"torch.Size([1, 128])","torch.Size([1, 128])",0,0.00048828125,0,0,0,0,1.1205673217773438e-05
297,stage3.2.branches.2.2.conv1,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])","36,864",0.095703125,"14,425,600","7,225,344","247,808","100,352",0.00021076202392578125
298,stage3.2.branches.2.2.bn1,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])",256,0.095703125,"100,352","50,176","101,376","100,352",4.100799560546875e-05
299,stage3.2.branches.2.2.relu,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])",0,0.095703125,"25,088","25,088","100,352","100,352",1.33514404296875e-05
300,stage3.2.branches.2.2.conv2,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])","36,864",0.095703125,"14,425,600","7,225,344","247,808","100,352",0.00016808509826660156
301,stage3.2.branches.2.2.bn2,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])",256,0.095703125,"100,352","50,176","101,376","100,352",4.553794860839844e-05
302,stage3.2.branches.2.2.se.avg_pool,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 1, 1])",0,0.00048828125,0,"28,800",0,0,4.267692565917969e-05
303,stage3.2.branches.2.2.se.fc.0,"torch.Size([1, 128])","torch.Size([1, 128])","16,384",0.00048828125,"32,640","16,384","66,048",512,3.62396240234375e-05
304,stage3.2.branches.2.2.se.fc.1,"torch.Size([1, 128])","torch.Size([1, 128])",0,0.00048828125,128,128,512,512,1.0967254638671875e-05
305,stage3.2.branches.2.2.se.fc.2,"torch.Size([1, 128])","torch.Size([1, 128])","16,384",0.00048828125,"32,640","16,384","66,048",512,2.86102294921875e-05
306,stage3.2.branches.2.2.se.fc.3,"torch.Size([1, 128])","torch.Size([1, 128])",0,0.00048828125,0,0,0,0,1.1205673217773438e-05
307,stage3.2.branches.2.3.conv1,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])","36,864",0.095703125,"14,425,600","7,225,344","247,808","100,352",0.0002377033233642578
308,stage3.2.branches.2.3.bn1,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])",256,0.095703125,"100,352","50,176","101,376","100,352",4.363059997558594e-05
309,stage3.2.branches.2.3.relu,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])",0,0.095703125,"25,088","25,088","100,352","100,352",1.5735626220703125e-05
310,stage3.2.branches.2.3.conv2,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])","36,864",0.095703125,"14,425,600","7,225,344","247,808","100,352",0.0002014636993408203
311,stage3.2.branches.2.3.bn2,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])",256,0.095703125,"100,352","50,176","101,376","100,352",4.57763671875e-05
312,stage3.2.branches.2.3.se.avg_pool,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 1, 1])",0,0.00048828125,0,"28,800",0,0,4.1961669921875e-05
313,stage3.2.branches.2.3.se.fc.0,"torch.Size([1, 128])","torch.Size([1, 128])","16,384",0.00048828125,"32,640","16,384","66,048",512,3.814697265625e-05
314,stage3.2.branches.2.3.se.fc.1,"torch.Size([1, 128])","torch.Size([1, 128])",0,0.00048828125,128,128,512,512,1.1205673217773438e-05
315,stage3.2.branches.2.3.se.fc.2,"torch.Size([1, 128])","torch.Size([1, 128])","16,384",0.00048828125,"32,640","16,384","66,048",512,2.86102294921875e-05
316,stage3.2.branches.2.3.se.fc.3,"torch.Size([1, 128])","torch.Size([1, 128])",0,0.00048828125,0,0,0,0,1.1682510375976562e-05
317,stage3.2.fuse_downsample_layers.0.norm,"torch.Size([1, 64, 28, 28])","torch.Size([1, 64, 28, 28])",128,0.19140625,"200,704","100,352","201,216","200,704",5.221366882324219e-05
318,stage3.2.fuse_downsample_layers.1.norm,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])",256,0.095703125,"100,352","50,176","101,376","100,352",4.696846008300781e-05
319,stage3.2.fuse_upsample_layers.0.norm,"torch.Size([1, 64, 14, 14])","torch.Size([1, 64, 14, 14])",128,0.0478515625,"50,176","25,088","50,688","50,176",4.076957702636719e-05
320,stage3.2.fuse_upsample_layers.1.norm,"torch.Size([1, 32, 28, 28])","torch.Size([1, 32, 28, 28])",64,0.095703125,"100,352","50,176","100,608","100,352",4.363059997558594e-05
321,stage3.2.relu,[],[],0,0.0,0,0,0,0,0.0
322,stage3.3.branches.0.0.conv1,"torch.Size([1, 32, 56, 56])","torch.Size([1, 32, 56, 56])","9,216",0.3828125,"57,702,400","28,901,376","438,272","401,408",0.0003528594970703125
323,stage3.3.branches.0.0.bn1,"torch.Size([1, 32, 56, 56])","torch.Size([1, 32, 56, 56])",64,0.3828125,"401,408","200,704","401,664","401,408",0.0001926422119140625
324,stage3.3.branches.0.0.relu,"torch.Size([1, 32, 56, 56])","torch.Size([1, 32, 56, 56])",0,0.3828125,"100,352","100,352","401,408","401,408",2.9802322387695312e-05
325,stage3.3.branches.0.0.conv2,"torch.Size([1, 32, 56, 56])","torch.Size([1, 32, 56, 56])","9,216",0.3828125,"57,702,400","28,901,376","438,272","401,408",0.0003173351287841797
326,stage3.3.branches.0.0.bn2,"torch.Size([1, 32, 56, 56])","torch.Size([1, 32, 56, 56])",64,0.3828125,"401,408","200,704","401,664","401,408",0.00018668174743652344
327,stage3.3.branches.0.0.se.avg_pool,"torch.Size([1, 32, 56, 56])","torch.Size([1, 32, 1, 1])",0,0.0001220703125,0,"103,968",0,0,5.2928924560546875e-05
328,stage3.3.branches.0.0.se.fc.0,"torch.Size([1, 32])","torch.Size([1, 32])","1,024",0.0001220703125,"2,016","1,024","4,224",128,3.075599670410156e-05
329,stage3.3.branches.0.0.se.fc.1,"torch.Size([1, 32])","torch.Size([1, 32])",0,0.0001220703125,32,32,128,128,1.1444091796875e-05
330,stage3.3.branches.0.0.se.fc.2,"torch.Size([1, 32])","torch.Size([1, 32])","1,024",0.0001220703125,"2,016","1,024","4,224",128,2.2172927856445312e-05
331,stage3.3.branches.0.0.se.fc.3,"torch.Size([1, 32])","torch.Size([1, 32])",0,0.0001220703125,0,0,0,0,8.58306884765625e-06
332,stage3.3.branches.1.0.conv1,"torch.Size([1, 64, 28, 28])","torch.Size([1, 64, 28, 28])","18,432",0.19140625,"28,851,200","14,450,688","274,432","200,704",0.00021457672119140625
333,stage3.3.branches.1.0.bn1,"torch.Size([1, 64, 28, 28])","torch.Size([1, 64, 28, 28])",128,0.19140625,"200,704","100,352","201,216","200,704",5.316734313964844e-05
334,stage3.3.branches.1.0.relu,"torch.Size([1, 64, 28, 28])","torch.Size([1, 64, 28, 28])",0,0.19140625,"50,176","50,176","200,704","200,704",1.7404556274414062e-05
335,stage3.3.branches.1.0.conv2,"torch.Size([1, 64, 28, 28])","torch.Size([1, 64, 28, 28])","18,432",0.19140625,"28,851,200","14,450,688","274,432","200,704",0.00016450881958007812
336,stage3.3.branches.1.0.bn2,"torch.Size([1, 64, 28, 28])","torch.Size([1, 64, 28, 28])",128,0.19140625,"200,704","100,352","201,216","200,704",5.054473876953125e-05
337,stage3.3.branches.1.0.se.avg_pool,"torch.Size([1, 64, 28, 28])","torch.Size([1, 64, 1, 1])",0,0.000244140625,0,"53,824",0,0,5.0067901611328125e-05
338,stage3.3.branches.1.0.se.fc.0,"torch.Size([1, 64])","torch.Size([1, 64])","4,096",0.000244140625,"8,128","4,096","16,640",256,3.147125244140625e-05
339,stage3.3.branches.1.0.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,1.1205673217773438e-05
340,stage3.3.branches.1.0.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 64])","4,096",0.000244140625,"8,128","4,096","16,640",256,2.384185791015625e-05
341,stage3.3.branches.1.0.se.fc.3,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,0,0,0,0,1.1205673217773438e-05
342,stage3.3.branches.1.1.conv1,"torch.Size([1, 64, 28, 28])","torch.Size([1, 64, 28, 28])","18,432",0.19140625,"28,851,200","14,450,688","274,432","200,704",0.0002541542053222656
343,stage3.3.branches.1.1.bn1,"torch.Size([1, 64, 28, 28])","torch.Size([1, 64, 28, 28])",128,0.19140625,"200,704","100,352","201,216","200,704",5.412101745605469e-05
344,stage3.3.branches.1.1.relu,"torch.Size([1, 64, 28, 28])","torch.Size([1, 64, 28, 28])",0,0.19140625,"50,176","50,176","200,704","200,704",2.5272369384765625e-05
345,stage3.3.branches.1.1.conv2,"torch.Size([1, 64, 28, 28])","torch.Size([1, 64, 28, 28])","18,432",0.19140625,"28,851,200","14,450,688","274,432","200,704",0.00022363662719726562
346,stage3.3.branches.1.1.bn2,"torch.Size([1, 64, 28, 28])","torch.Size([1, 64, 28, 28])",128,0.19140625,"200,704","100,352","201,216","200,704",0.00010752677917480469
347,stage3.3.branches.1.1.se.avg_pool,"torch.Size([1, 64, 28, 28])","torch.Size([1, 64, 1, 1])",0,0.000244140625,0,"53,824",0,0,4.863739013671875e-05
348,stage3.3.branches.1.1.se.fc.0,"torch.Size([1, 64])","torch.Size([1, 64])","4,096",0.000244140625,"8,128","4,096","16,640",256,3.0994415283203125e-05
349,stage3.3.branches.1.1.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,1.0967254638671875e-05
350,stage3.3.branches.1.1.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 64])","4,096",0.000244140625,"8,128","4,096","16,640",256,2.3365020751953125e-05
351,stage3.3.branches.1.1.se.fc.3,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,0,0,0,0,1.1444091796875e-05
352,stage3.3.branches.2.0.conv1,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])","36,864",0.095703125,"14,425,600","7,225,344","247,808","100,352",0.0001652240753173828
353,stage3.3.branches.2.0.bn1,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])",256,0.095703125,"100,352","50,176","101,376","100,352",4.7206878662109375e-05
354,stage3.3.branches.2.0.relu,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])",0,0.095703125,"25,088","25,088","100,352","100,352",1.3589859008789062e-05
355,stage3.3.branches.2.0.conv2,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])","36,864",0.095703125,"14,425,600","7,225,344","247,808","100,352",0.00015211105346679688
356,stage3.3.branches.2.0.bn2,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])",256,0.095703125,"100,352","50,176","101,376","100,352",4.3392181396484375e-05
357,stage3.3.branches.2.0.se.avg_pool,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 1, 1])",0,0.00048828125,0,"28,800",0,0,4.2438507080078125e-05
358,stage3.3.branches.2.0.se.fc.0,"torch.Size([1, 128])","torch.Size([1, 128])","16,384",0.00048828125,"32,640","16,384","66,048",512,3.6716461181640625e-05
359,stage3.3.branches.2.0.se.fc.1,"torch.Size([1, 128])","torch.Size([1, 128])",0,0.00048828125,128,128,512,512,1.1444091796875e-05
360,stage3.3.branches.2.0.se.fc.2,"torch.Size([1, 128])","torch.Size([1, 128])","16,384",0.00048828125,"32,640","16,384","66,048",512,3.0994415283203125e-05
361,stage3.3.branches.2.0.se.fc.3,"torch.Size([1, 128])","torch.Size([1, 128])",0,0.00048828125,0,0,0,0,1.1920928955078125e-05
362,stage3.3.branches.2.1.conv1,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])","36,864",0.095703125,"14,425,600","7,225,344","247,808","100,352",0.0001862049102783203
363,stage3.3.branches.2.1.bn1,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])",256,0.095703125,"100,352","50,176","101,376","100,352",4.267692565917969e-05
364,stage3.3.branches.2.1.relu,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])",0,0.095703125,"25,088","25,088","100,352","100,352",1.2636184692382812e-05
365,stage3.3.branches.2.1.conv2,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])","36,864",0.095703125,"14,425,600","7,225,344","247,808","100,352",0.0001399517059326172
366,stage3.3.branches.2.1.bn2,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])",256,0.095703125,"100,352","50,176","101,376","100,352",4.482269287109375e-05
367,stage3.3.branches.2.1.se.avg_pool,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 1, 1])",0,0.00048828125,0,"28,800",0,0,4.220008850097656e-05
368,stage3.3.branches.2.1.se.fc.0,"torch.Size([1, 128])","torch.Size([1, 128])","16,384",0.00048828125,"32,640","16,384","66,048",512,3.647804260253906e-05
369,stage3.3.branches.2.1.se.fc.1,"torch.Size([1, 128])","torch.Size([1, 128])",0,0.00048828125,128,128,512,512,1.1205673217773438e-05
370,stage3.3.branches.2.1.se.fc.2,"torch.Size([1, 128])","torch.Size([1, 128])","16,384",0.00048828125,"32,640","16,384","66,048",512,2.9802322387695312e-05
371,stage3.3.branches.2.1.se.fc.3,"torch.Size([1, 128])","torch.Size([1, 128])",0,0.00048828125,0,0,0,0,1.1205673217773438e-05
372,stage3.3.branches.2.2.conv1,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])","36,864",0.095703125,"14,425,600","7,225,344","247,808","100,352",0.00018715858459472656
373,stage3.3.branches.2.2.bn1,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])",256,0.095703125,"100,352","50,176","101,376","100,352",3.7670135498046875e-05
374,stage3.3.branches.2.2.relu,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])",0,0.095703125,"25,088","25,088","100,352","100,352",1.1205673217773438e-05
375,stage3.3.branches.2.2.conv2,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])","36,864",0.095703125,"14,425,600","7,225,344","247,808","100,352",0.00017547607421875
376,stage3.3.branches.2.2.bn2,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])",256,0.095703125,"100,352","50,176","101,376","100,352",4.0531158447265625e-05
377,stage3.3.branches.2.2.se.avg_pool,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 1, 1])",0,0.00048828125,0,"28,800",0,0,3.814697265625e-05
378,stage3.3.branches.2.2.se.fc.0,"torch.Size([1, 128])","torch.Size([1, 128])","16,384",0.00048828125,"32,640","16,384","66,048",512,3.504753112792969e-05
379,stage3.3.branches.2.2.se.fc.1,"torch.Size([1, 128])","torch.Size([1, 128])",0,0.00048828125,128,128,512,512,1.0728836059570312e-05
380,stage3.3.branches.2.2.se.fc.2,"torch.Size([1, 128])","torch.Size([1, 128])","16,384",0.00048828125,"32,640","16,384","66,048",512,2.5272369384765625e-05
381,stage3.3.branches.2.2.se.fc.3,"torch.Size([1, 128])","torch.Size([1, 128])",0,0.00048828125,0,0,0,0,1.0013580322265625e-05
382,stage3.3.branches.2.3.conv1,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])","36,864",0.095703125,"14,425,600","7,225,344","247,808","100,352",0.00019788742065429688
383,stage3.3.branches.2.3.bn1,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])",256,0.095703125,"100,352","50,176","101,376","100,352",4.57763671875e-05
384,stage3.3.branches.2.3.relu,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])",0,0.095703125,"25,088","25,088","100,352","100,352",1.7404556274414062e-05
385,stage3.3.branches.2.3.conv2,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])","36,864",0.095703125,"14,425,600","7,225,344","247,808","100,352",0.0001785755157470703
386,stage3.3.branches.2.3.bn2,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])",256,0.095703125,"100,352","50,176","101,376","100,352",4.506111145019531e-05
387,stage3.3.branches.2.3.se.avg_pool,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 1, 1])",0,0.00048828125,0,"28,800",0,0,4.291534423828125e-05
388,stage3.3.branches.2.3.se.fc.0,"torch.Size([1, 128])","torch.Size([1, 128])","16,384",0.00048828125,"32,640","16,384","66,048",512,3.600120544433594e-05
389,stage3.3.branches.2.3.se.fc.1,"torch.Size([1, 128])","torch.Size([1, 128])",0,0.00048828125,128,128,512,512,1.1682510375976562e-05
390,stage3.3.branches.2.3.se.fc.2,"torch.Size([1, 128])","torch.Size([1, 128])","16,384",0.00048828125,"32,640","16,384","66,048",512,2.8848648071289062e-05
391,stage3.3.branches.2.3.se.fc.3,"torch.Size([1, 128])","torch.Size([1, 128])",0,0.00048828125,0,0,0,0,1.1682510375976562e-05
392,stage3.3.fuse_downsample_layers.0.norm,"torch.Size([1, 64, 28, 28])","torch.Size([1, 64, 28, 28])",128,0.19140625,"200,704","100,352","201,216","200,704",5.5789947509765625e-05
393,stage3.3.fuse_downsample_layers.1.norm,"torch.Size([1, 128, 14, 14])","torch.Size([1, 128, 14, 14])",256,0.095703125,"100,352","50,176","101,376","100,352",4.8160552978515625e-05
394,stage3.3.fuse_upsample_layers.0.norm,"torch.Size([1, 64, 14, 14])","torch.Size([1, 64, 14, 14])",128,0.0478515625,"50,176","25,088","50,688","50,176",4.124641418457031e-05
395,stage3.3.fuse_upsample_layers.1.norm,"torch.Size([1, 32, 28, 28])","torch.Size([1, 32, 28, 28])",64,0.095703125,"100,352","50,176","100,608","100,352",4.410743713378906e-05
396,stage3.3.relu,[],[],0,0.0,0,0,0,0,0.0
397,transition3.3.0.0,"torch.Size([1, 128, 14, 14])","torch.Size([1, 256, 7, 7])","294,912",0.0478515625,"28,888,832","14,450,688","1,280,000","50,176",0.0005927085876464844
398,transition3.3.0.1,"torch.Size([1, 256, 7, 7])","torch.Size([1, 256, 7, 7])",512,0.0478515625,"50,176","25,088","52,224","50,176",4.506111145019531e-05
399,transition3.3.0.2,"torch.Size([1, 256, 7, 7])","torch.Size([1, 256, 7, 7])",0,0.0478515625,"12,544","12,544","50,176","50,176",1.6927719116210938e-05
400,stage4.0.branches.0.0.conv1,"torch.Size([1, 32, 56, 56])","torch.Size([1, 32, 56, 56])","9,216",0.3828125,"57,702,400","28,901,376","438,272","401,408",0.0002732276916503906
401,stage4.0.branches.0.0.bn1,"torch.Size([1, 32, 56, 56])","torch.Size([1, 32, 56, 56])",64,0.3828125,"401,408","200,704","401,664","401,408",7.510185241699219e-05
402,stage4.0.branches.0.0.relu,"torch.Size([1, 32, 56, 56])","torch.Size([1, 32, 56, 56])",0,0.3828125,"100,352","100,352","401,408","401,408",4.649162292480469e-05
403,stage4.0.branches.0.0.conv2,"torch.Size([1, 32, 56, 56])","torch.Size([1, 32, 56, 56])","9,216",0.3828125,"57,702,400","28,901,376","438,272","401,408",0.00030684471130371094
404,stage4.0.branches.0.0.bn2,"torch.Size([1, 32, 56, 56])","torch.Size([1, 32, 56, 56])",64,0.3828125,"401,408","200,704","401,664","401,408",7.43865966796875e-05
405,stage4.0.branches.0.0.se.avg_pool,"torch.Size([1, 32, 56, 56])","torch.Size([1, 32, 1, 1])",0,0.0001220703125,0,"103,968",0,0,6.651878356933594e-05
406,stage4.0.branches.0.0.se.fc.0,"torch.Size([1, 32])","torch.Size([1, 32])","1,024",0.0001220703125,"2,016","1,024","4,224",128,3.0517578125e-05
407,stage4.0.branches.0.0.se.fc.1,"torch.Size([1, 32])","torch.Size([1, 32])",0,0.0001220703125,32,32,128,128,1.1444091796875e-05
408,stage4.0.branches.0.0.se.fc.2,"torch.Size([1, 32])","torch.Size([1, 32])","1,024",0.0001220703125,"2,016","1,024","4,224",128,2.2411346435546875e-05
409,stage4.0.branches.0.0.se.fc.3,"torch.Size([1, 32])","torch.Size([1, 32])",0,0.0001220703125,0,0,0,0,1.1205673217773438e-05
410,stage4.0.branches.1.0.conv1,"torch.Size([1, 64, 28, 28])","torch.Size([1, 64, 28, 28])","18,432",0.19140625,"28,851,200","14,450,688","274,432","200,704",0.0002658367156982422
411,stage4.0.branches.1.0.bn1,"torch.Size([1, 64, 28, 28])","torch.Size([1, 64, 28, 28])",128,0.19140625,"200,704","100,352","201,216","200,704",4.982948303222656e-05
412,stage4.0.branches.1.0.relu,"torch.Size([1, 64, 28, 28])","torch.Size([1, 64, 28, 28])",0,0.19140625,"50,176","50,176","200,704","200,704",4.458427429199219e-05
413,stage4.0.branches.1.0.conv2,"torch.Size([1, 64, 28, 28])","torch.Size([1, 64, 28, 28])","18,432",0.19140625,"28,851,200","14,450,688","274,432","200,704",0.00022840499877929688
414,stage4.0.branches.1.0.bn2,"torch.Size([1, 64, 28, 28])","torch.Size([1, 64, 28, 28])",128,0.19140625,"200,704","100,352","201,216","200,704",5.245208740234375e-05
415,stage4.0.branches.1.0.se.avg_pool,"torch.Size([1, 64, 28, 28])","torch.Size([1, 64, 1, 1])",0,0.000244140625,0,"53,824",0,0,6.437301635742188e-05
416,stage4.0.branches.1.0.se.fc.0,"torch.Size([1, 64])","torch.Size([1, 64])","4,096",0.000244140625,"8,128","4,096","16,640",256,3.075599670410156e-05
417,stage4.0.branches.1.0.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,1.1444091796875e-05
418,stage4.0.branches.1.0.se.fc.2,"torch.Size([1, 64])","torch.Size([1, 64])","4,096",0.000244140625,"8,128","4,096","16,640",256,2.3365020751953125e-05
419,stage4.0.branches.1.0.se.fc.3,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,0,0,0,0,1.1444091796875e-05
420,stage4.0.branches.1.1.conv1,"torch.Size([1, 64, 28, 28])","torch.Size([1, 64, 28, 28])","18,432",0.19140625,"28,851,200","14,450,688","274,432","200,704",0.00031495094299316406
421,stage4.0.branches.1.1.bn1,"torch.Size([1, 64, 28, 28])","torch.Size([1, 64, 28, 28])",128,0.19140625,"200,704","100,352","201,216","200,704",0.00011444091796875
422,stage4.0.branches.1.1.relu,"torch.Size([1, 64, 28, 28])","torch.Size([1, 64, 28, 28])",0,0.19140625,"50,176","50,176","200,704","200,704",4.00543212890625e-05
423,stage4.0.branches.1.1.conv2,"torch.Size([1, 64, 28, 28])","torch.Size([1, 64, 28, 28])","18,432",0.19140625,"28,851,200","14,450,688","274,432","200,704",0.0002853870391845703
424,stage4.0.branches.1.1.bn2,"torch.Size([1, 64, 28, 28])","torch.Size([1, 64, 28, 28])",128,0.19140625,"200,704","100,352","201,216","200,704",0.00011038780212402344
425,stage4.0.branches.1.1.se.avg_pool,"torch.Size([1, 64, 28, 28])","torch.Size([1, 64, 1, 1])",0,0.000244140625,0,"53,824",0,0,8.392333984375e-05
426,stage4.0.branches.1.1.se.fc.0,"torch.Size([1, 64])","torch.Size([1, 64])","4,096",0.000244140625,"8,128","4,096","16,640",256,3.0994415283203125e-05
427,stage4.0.branches.1.1.se.fc.1,"torch.Size([1, 64])","torch.Size([1, 64])",0,0.000244140625,64,64,256,256,1.1205673217773438e-05
